P 1514.6400, 2674.3700, 0.0000, 95, 90, 100, 3, N
P 1514.6400, 3071.1700, 0.0000, 90, 70, 110, 1, S
P 1713.0400, 2872.7700, 0.0000, 90, 70, 110, 1, E
P 1316.2400, 2872.7700, 0.0000, 90, 70, 110, 1, W
L -1056.1303, 371.5295, 0.0000, -1056.9667, 358.6954, 0.0000, 96, 124, 78
L -1016.5185, 371.6920, 0.0000, -1017.4687, 359.3472, 0.0000, 96, 124, 78
L -951.7971, 368.8020, 0.0000, -957.1569, 350.5087, 0.0000, 56, 84, 48
L -947.7726, 368.8020, 0.0000, -951.5245, 355.6308, 0.0000, 56, 84, 48
L -911.9252, 361.4715, 0.0000, -914.6046, 344.4080, 0.0000, 96, 124, 78
L -908.1712, 361.4715, 0.0000, -910.0468, 349.1858, 0.0000, 96, 124, 78
L -811.7307, 370.6202, 0.0000, -812.9110, 357.4133, 0.0000, 96, 124, 78
L -808.8251, 370.6202, 0.0000, -809.6513, 361.1112, 0.0000, 96, 124, 78
L -613.4023, 367.6969, 0.0000, -615.3015, 355.4670, 0.0000, 72, 102, 60
L -610.7117, 367.6969, 0.0000, -612.0411, 358.8914, 0.0000, 72, 102, 60
L -589.3400, 381.1666, 0.0000, -588.1539, 371.3696, 0.0000, 72, 102, 60
L -537.2223, 368.3484, 0.0000, -535.2610, 350.0104, 0.0000, 56, 84, 48
L -533.1880, 368.3484, 0.0000, -531.8151, 355.1450, 0.0000, 56, 84, 48
L -496.3090, 374.8779, 0.0000, -495.0542, 361.0635, 0.0000, 56, 84, 48
L -493.2699, 374.8779, 0.0000, -492.3914, 364.9315, 0.0000, 56, 84, 48
L -453.1824, 363.1808, 0.0000, -451.7156, 346.4991, 0.0000, 56, 84, 48
L -416.7723, 357.9603, 0.0000, -419.9692, 342.8391, 0.0000, 72, 102, 60
L -413.4456, 357.9603, 0.0000, -415.6834, 347.0730, 0.0000, 72, 102, 60
L -375.0811, 376.2439, 0.0000, -377.4298, 358.7458, 0.0000, 56, 84, 48
L -263.8359, 359.8293, 0.0000, -259.7472, 347.3560, 0.0000, 96, 124, 78
L -261.0918, 359.8293, 0.0000, -258.2297, 350.8485, 0.0000, 96, 124, 78
L -221.1512, 374.0894, 0.0000, -219.5453, 357.5862, 0.0000, 96, 124, 78
L -217.5205, 374.0894, 0.0000, -216.3964, 362.2071, 0.0000, 96, 124, 78
L 65.6756, 371.6462, 0.0000, 69.6389, 358.5681, 0.0000, 72, 102, 60
L 128.6493, 371.6124, 0.0000, 127.6673, 358.8089, 0.0000, 72, 102, 60
L 131.4661, 371.6124, 0.0000, 130.7787, 362.3939, 0.0000, 72, 102, 60
L 228.0442, 368.7711, 0.0000, 230.9201, 353.7022, 0.0000, 56, 84, 48
L 231.3594, 368.7711, 0.0000, 233.3725, 357.9215, 0.0000, 56, 84, 48
L 250.5676, 376.9961, 0.0000, 251.6778, 359.7196, 0.0000, 56, 84, 48
L 254.3684, 376.9961, 0.0000, 255.1456, 364.5571, 0.0000, 56, 84, 48
L 372.3539, 378.0229, 0.0000, 369.4910, 360.2248, 0.0000, 96, 124, 78
L 376.2695, 378.0229, 0.0000, 374.2655, 365.2083, 0.0000, 96, 124, 78
L 424.0504, 369.1641, 0.0000, 422.2698, 353.2564, 0.0000, 56, 84, 48
L 427.5501, 369.1641, 0.0000, 426.3037, 357.7105, 0.0000, 56, 84, 48
L 450.2489, 370.6815, 0.0000, 451.0819, 358.0941, 0.0000, 56, 84, 48
L 453.0181, 370.6815, 0.0000, 453.6012, 361.6185, 0.0000, 56, 84, 48
L 498.8962, 376.0737, 0.0000, 493.5995, 358.1515, 0.0000, 96, 124, 78
L 502.8391, 376.0737, 0.0000, 499.1314, 363.1697, 0.0000, 96, 124, 78
L 540.5999, 369.7894, 0.0000, 543.0448, 353.5386, 0.0000, 96, 124, 78
L 544.1750, 369.7894, 0.0000, 545.8865, 358.0888, 0.0000, 96, 124, 78
L 622.6103, 367.8709, 0.0000, 624.1695, 354.8063, 0.0000, 96, 124, 78
L 667.8542, 367.2516, 0.0000, 666.6819, 351.6333, 0.0000, 72, 102, 60
L 671.2902, 367.2516, 0.0000, 670.4696, 356.0064, 0.0000, 72, 102, 60
L 812.0987, 375.2533, 0.0000, 808.0402, 356.9285, 0.0000, 56, 84, 48
L 816.1302, 375.2533, 0.0000, 813.2892, 362.0594, 0.0000, 56, 84, 48
L 871.2186, 361.4800, 0.0000, 866.8370, 344.0036, 0.0000, 56, 84, 48
L 875.0634, 361.4800, 0.0000, 871.9963, 348.8970, 0.0000, 56, 84, 48
L 891.8965, 375.8755, 0.0000, 888.4590, 363.2685, 0.0000, 72, 102, 60
L 894.6701, 375.8755, 0.0000, 892.2638, 366.7985, 0.0000, 72, 102, 60
L -1036.2725, 404.9407, 0.0000, -1040.7793, 389.4767, 0.0000, 56, 84, 48
L -1032.8704, 404.9407, 0.0000, -1036.0252, 393.8066, 0.0000, 56, 84, 48
L -950.6210, 412.1352, 0.0000, -949.6823, 399.5004, 0.0000, 96, 124, 78
L -924.5128, 410.2583, 0.0000, -926.6606, 397.0690, 0.0000, 56, 84, 48
L -921.6111, 410.2583, 0.0000, -923.1146, 400.7620, 0.0000, 56, 84, 48
L -570.5310, 402.1961, 0.0000, -575.4814, 383.9679, 0.0000, 96, 124, 78
L -521.8692, 391.1448, 0.0000, -523.3146, 379.1887, 0.0000, 72, 102, 60
L -475.2058, 406.6827, 0.0000, -478.8315, 392.1586, 0.0000, 72, 102, 60
L -472.0104, 406.6827, 0.0000, -474.5485, 396.2253, 0.0000, 72, 102, 60
L -389.2634, 402.3449, 0.0000, -392.3179, 388.8625, 0.0000, 72, 102, 60
L -366.5524, 391.3039, 0.0000, -366.6591, 374.6747, 0.0000, 96, 124, 78
L -362.8939, 391.3039, 0.0000, -362.9687, 379.3309, 0.0000, 96, 124, 78
L -280.5872, 407.3708, 0.0000, -278.4653, 390.8670, 0.0000, 72, 102, 60
L -276.9564, 407.3708, 0.0000, -275.4710, 395.4880, 0.0000, 72, 102, 60
L -232.3293, 395.5156, 0.0000, -229.9929, 382.6895, 0.0000, 72, 102, 60
L -229.5075, 395.5156, 0.0000, -227.8721, 386.2808, 0.0000, 72, 102, 60
L 34.6418, 389.8106, 0.0000, 39.9261, 371.6051, 0.0000, 96, 124, 78
L 38.6471, 389.8106, 0.0000, 42.3460, 376.7027, 0.0000, 96, 124, 78
L 167.1292, 392.9451, 0.0000, 170.4160, 379.8577, 0.0000, 72, 102, 60
L 170.0085, 392.9451, 0.0000, 172.3092, 383.5222, 0.0000, 72, 102, 60
L 350.8320, 388.9740, 0.0000, 349.9893, 373.4953, 0.0000, 72, 102, 60
L 354.2373, 388.9740, 0.0000, 353.6475, 377.8294, 0.0000, 72, 102, 60
L 409.9846, 409.7948, 0.0000, 408.8934, 391.5540, 0.0000, 72, 102, 60
L 413.9976, 409.7948, 0.0000, 413.2338, 396.6614, 0.0000, 72, 102, 60
L 441.2869, 404.0367, 0.0000, 437.0795, 391.9748, 0.0000, 56, 84, 48
L 491.1308, 412.2698, 0.0000, 491.9799, 396.1907, 0.0000, 72, 102, 60
L 494.6682, 412.2698, 0.0000, 495.2626, 400.6929, 0.0000, 72, 102, 60
L 526.5255, 395.6058, 0.0000, 524.0569, 379.0625, 0.0000, 56, 84, 48
L 530.1651, 395.6058, 0.0000, 528.4370, 383.6946, 0.0000, 56, 84, 48
L 566.6540, 401.6419, 0.0000, 565.9039, 386.9690, 0.0000, 72, 102, 60
L 569.8821, 401.6419, 0.0000, 569.3569, 391.0774, 0.0000, 72, 102, 60
L 606.0622, 388.8882, 0.0000, 610.5046, 371.1739, 0.0000, 96, 124, 78
L 609.9593, 388.8882, 0.0000, 613.0690, 376.1339, 0.0000, 96, 124, 78
L 627.9832, 398.6524, 0.0000, 627.3470, 385.4556, 0.0000, 56, 84, 48
L 630.8865, 398.6524, 0.0000, 630.4411, 389.1507, 0.0000, 56, 84, 48
L 799.9131, 390.1542, 0.0000, 801.4574, 377.0640, 0.0000, 72, 102, 60
L 830.4105, 412.3164, 0.0000, 831.9892, 396.6024, 0.0000, 56, 84, 48
L 833.8676, 412.3164, 0.0000, 834.9727, 401.0023, 0.0000, 56, 84, 48
L 886.3479, 389.0440, 0.0000, 881.5565, 374.5454, 0.0000, 56, 84, 48
L 889.5376, 389.0440, 0.0000, 886.1836, 378.6050, 0.0000, 56, 84, 48
L 930.0187, 404.5746, 0.0000, 926.8669, 388.4616, 0.0000, 96, 124, 78
L 933.5635, 404.5746, 0.0000, 931.3573, 392.9733, 0.0000, 96, 124, 78
L -1056.7597, 423.6529, 0.0000, -1055.9388, 409.4932, 0.0000, 96, 124, 78
L -1029.8378, 442.3973, 0.0000, -1028.8604, 429.9456, 0.0000, 56, 84, 48
L -1027.0985, 442.3973, 0.0000, -1026.4142, 433.4321, 0.0000, 56, 84, 48
L -934.4811, 432.9173, 0.0000, -937.7011, 417.4039, 0.0000, 96, 124, 78
L -931.0682, 432.9173, 0.0000, -933.3222, 421.7476, 0.0000, 96, 124, 78
L -791.4697, 440.5613, 0.0000, -795.0692, 423.7076, 0.0000, 56, 84, 48
L -787.7619, 440.5613, 0.0000, -790.2815, 428.4266, 0.0000, 56, 84, 48
L -550.0271, 442.7568, 0.0000, -551.3350, 427.9973, 0.0000, 72, 102, 60
L -546.7800, 442.7568, 0.0000, -547.6955, 432.1300, 0.0000, 72, 102, 60
L -456.2596, 437.8884, 0.0000, -456.9637, 421.3748, 0.0000, 56, 84, 48
L -452.6266, 437.8884, 0.0000, -453.1195, 425.9986, 0.0000, 56, 84, 48
L -373.7303, 440.8892, 0.0000, -375.2594, 424.1445, 0.0000, 56, 84, 48
L -216.2970, 426.2636, 0.0000, -220.6268, 409.8894, 0.0000, 56, 84, 48
L -212.6947, 426.2636, 0.0000, -215.7255, 414.4742, 0.0000, 56, 84, 48
L -176.3424, 421.9217, 0.0000, -181.1727, 406.0679, 0.0000, 96, 124, 78
L -172.8546, 421.9217, 0.0000, -176.2358, 410.5070, 0.0000, 96, 124, 78
L -139.8515, 423.3762, 0.0000, -137.8630, 411.0537, 0.0000, 72, 102, 60
L -91.6439, 422.1390, 0.0000, -89.4316, 410.3265, 0.0000, 72, 102, 60
L 60.3441, 430.1870, 0.0000, 54.7024, 412.2570, 0.0000, 56, 84, 48
L 64.2887, 430.1870, 0.0000, 60.3395, 417.2774, 0.0000, 56, 84, 48
L 131.3271, 431.5287, 0.0000, 126.2853, 415.9536, 0.0000, 96, 124, 78
L 134.7536, 431.5287, 0.0000, 131.2243, 420.3146, 0.0000, 96, 124, 78
L 387.2964, 439.7566, 0.0000, 387.7183, 426.8528, 0.0000, 56, 84, 48
L 424.6344, 440.9839, 0.0000, 418.9949, 423.5931, 0.0000, 72, 102, 60
L 428.4603, 440.9839, 0.0000, 424.5127, 428.4625, 0.0000, 72, 102, 60
L 505.2011, 425.1119, 0.0000, 509.4056, 409.3465, 0.0000, 56, 84, 48
L 508.6695, 425.1119, 0.0000, 511.6127, 413.7608, 0.0000, 56, 84, 48
L 576.6538, 426.9539, 0.0000, 575.4057, 409.5950, 0.0000, 56, 84, 48
L 580.4728, 426.9539, 0.0000, 579.5991, 414.4555, 0.0000, 56, 84, 48
L 621.8423, 439.9618, 0.0000, 622.8675, 427.7087, 0.0000, 56, 84, 48
L 624.5380, 439.9618, 0.0000, 625.2556, 431.1396, 0.0000, 56, 84, 48
L 826.6442, 429.1040, 0.0000, 825.8975, 417.8906, 0.0000, 56, 84, 48
L 862.2790, 429.1142, 0.0000, 861.7151, 411.4935, 0.0000, 72, 102, 60
L 866.1555, 429.1142, 0.0000, 865.7608, 416.4273, 0.0000, 72, 102, 60
L 892.0353, 433.4103, 0.0000, 889.8405, 422.1243, 0.0000, 72, 102, 60
L 942.1627, 440.2945, 0.0000, 944.1307, 429.5786, 0.0000, 56, 84, 48
L -1000.9663, 467.3358, 0.0000, -1005.3368, 451.0251, 0.0000, 56, 84, 48
L -997.3779, 467.3358, 0.0000, -1000.4373, 455.5921, 0.0000, 56, 84, 48
L -965.6104, 458.3973, 0.0000, -968.2064, 443.9717, 0.0000, 56, 84, 48
L -962.4367, 458.3973, 0.0000, -964.2540, 448.0109, 0.0000, 56, 84, 48
L -920.8751, 455.9441, 0.0000, -918.9702, 442.0877, 0.0000, 56, 84, 48
L -917.8266, 455.9441, 0.0000, -916.4932, 445.9675, 0.0000, 56, 84, 48
L -592.4169, 469.4729, 0.0000, -586.4516, 451.7122, 0.0000, 56, 84, 48
L -588.5096, 469.4729, 0.0000, -584.3339, 456.6852, 0.0000, 56, 84, 48
L -489.9175, 473.2448, 0.0000, -493.1452, 458.9474, 0.0000, 56, 84, 48
L -486.7721, 473.2448, 0.0000, -489.0315, 462.9507, 0.0000, 56, 84, 48
L -442.7121, 456.5620, 0.0000, -442.5614, 442.9796, 0.0000, 72, 102, 60
L -439.7240, 456.5620, 0.0000, -439.6184, 446.7826, 0.0000, 72, 102, 60
L -401.6504, 454.9183, 0.0000, -406.1471, 439.8119, 0.0000, 56, 84, 48
L -398.3270, 454.9183, 0.0000, -401.4747, 444.0417, 0.0000, 56, 84, 48
L -365.3958, 457.1400, 0.0000, -365.5259, 438.7415, 0.0000, 56, 84, 48
L -361.3481, 457.1400, 0.0000, -361.4392, 443.8931, 0.0000, 56, 84, 48
L -271.6653, 463.2450, 0.0000, -272.3795, 448.6680, 0.0000, 72, 102, 60
L -268.4583, 463.2450, 0.0000, -268.9583, 452.7495, 0.0000, 72, 102, 60
L -235.2060, 463.5870, 0.0000, -234.1605, 450.2247, 0.0000, 56, 84, 48
L -232.2663, 463.5870, 0.0000, -231.5344, 453.9662, 0.0000, 56, 84, 48
L -196.6886, 472.4271, 0.0000, -193.4798, 455.7687, 0.0000, 96, 124, 78
L -193.0238, 472.4271, 0.0000, -190.7776, 460.4330, 0.0000, 96, 124, 78
L -164.5376, 458.7920, 0.0000, -163.6683, 440.5928, 0.0000, 72, 102, 60
L -160.5337, 458.7920, 0.0000, -159.9252, 445.6886, 0.0000, 72, 102, 60
L -127.4171, 455.6347, 0.0000, -122.5442, 440.8700, 0.0000, 72, 102, 60
L 122.8012, 454.1676, 0.0000, 119.9064, 444.6357, 0.0000, 96, 124, 78
L 318.4546, 472.1798, 0.0000, 317.5323, 458.0971, 0.0000, 56, 84, 48
L 321.5528, 472.1798, 0.0000, 320.9072, 462.0403, 0.0000, 56, 84, 48
L 366.5296, 463.6496, 0.0000, 368.3947, 446.2196, 0.0000, 56, 84, 48
L 370.3642, 463.6496, 0.0000, 371.6698, 451.1000, 0.0000, 56, 84, 48
L 394.2701, 453.5258, 0.0000, 396.2227, 437.4091, 0.0000, 72, 102, 60
L 429.6668, 458.6072, 0.0000, 429.8573, 441.2579, 0.0000, 72, 102, 60
L 433.4837, 458.6072, 0.0000, 433.6170, 446.1157, 0.0000, 72, 102, 60
L 483.4918, 454.1070, 0.0000, 483.8802, 440.4953, 0.0000, 96, 124, 78
L 486.4863, 454.1070, 0.0000, 486.7582, 444.3066, 0.0000, 96, 124, 78
L 632.4739, 453.6497, 0.0000, 630.7671, 438.0398, 0.0000, 72, 102, 60
L 635.9081, 453.6497, 0.0000, 634.7133, 442.4105, 0.0000, 72, 102, 60
L 791.2180, 461.9448, 0.0000, 789.3160, 445.5064, 0.0000, 72, 102, 60
L 794.8344, 461.9448, 0.0000, 793.5031, 450.1091, 0.0000, 72, 102, 60
L 846.5041, 463.2513, 0.0000, 842.3343, 450.6230, 0.0000, 96, 124, 78
L 849.2823, 463.2513, 0.0000, 846.3634, 454.1589, 0.0000, 96, 124, 78
L 878.7883, 472.6819, 0.0000, 883.1883, 455.4944, 0.0000, 96, 124, 78
L 882.5696, 472.6819, 0.0000, 885.6496, 460.3069, 0.0000, 96, 124, 78
L 961.7000, 468.3291, 0.0000, 961.2660, 452.5470, 0.0000, 56, 84, 48
L 965.1720, 468.3291, 0.0000, 964.8683, 456.9660, 0.0000, 56, 84, 48
L -991.7256, 488.0420, 0.0000, -995.4525, 473.2051, 0.0000, 56, 84, 48
L -988.4614, 488.0420, 0.0000, -991.0703, 477.3594, 0.0000, 56, 84, 48
L -949.2508, 488.0538, 0.0000, -948.2999, 472.1896, 0.0000, 56, 84, 48
L -945.7606, 488.0538, 0.0000, -945.0950, 476.6316, 0.0000, 56, 84, 48
L -576.9659, 495.1527, 0.0000, -571.4385, 479.2030, 0.0000, 72, 102, 60
L -546.4671, 484.6328, 0.0000, -549.4792, 471.9345, 0.0000, 72, 102, 60
L -543.6735, 484.6328, 0.0000, -545.7819, 475.4901, 0.0000, 72, 102, 60
L -495.7214, 495.0933, 0.0000, -498.9239, 483.9625, 0.0000, 56, 84, 48
L -414.6848, 484.2556, 0.0000, -414.5969, 469.3125, 0.0000, 96, 124, 78
L -411.3973, 484.2556, 0.0000, -411.3358, 473.4966, 0.0000, 96, 124, 78
L -133.8146, 499.0862, 0.0000, -136.3935, 486.4767, 0.0000, 96, 124, 78
L -131.0405, 499.0862, 0.0000, -132.8457, 490.0074, 0.0000, 96, 124, 78
L -105.1078, 500.7361, 0.0000, -100.7116, 486.5636, 0.0000, 56, 84, 48
L -101.9898, 500.7361, 0.0000, -98.9125, 490.5319, 0.0000, 56, 84, 48
L 65.9920, 486.0459, 0.0000, 60.3938, 468.3588, 0.0000, 56, 84, 48
L 69.8832, 486.0459, 0.0000, 65.9644, 473.3112, 0.0000, 56, 84, 48
L 105.0646, 491.5557, 0.0000, 104.7412, 479.2887, 0.0000, 56, 84, 48
L 107.7634, 491.5557, 0.0000, 107.5370, 482.7234, 0.0000, 56, 84, 48
L 425.2410, 494.4170, 0.0000, 422.8478, 477.0943, 0.0000, 72, 102, 60
L 429.0520, 494.4170, 0.0000, 427.3768, 481.9447, 0.0000, 72, 102, 60
L 628.5627, 491.3170, 0.0000, 627.0428, 477.9030, 0.0000, 96, 124, 78
L 631.5138, 491.3170, 0.0000, 630.4499, 481.6589, 0.0000, 96, 124, 78
L 809.0218, 498.0142, 0.0000, 809.0154, 480.6529, 0.0000, 72, 102, 60
L 812.8413, 498.0142, 0.0000, 812.8368, 485.5141, 0.0000, 72, 102, 60
L -630.2713, 516.0745, 0.0000, -633.5744, 502.6759, 0.0000, 96, 124, 78
L -627.3236, 516.0745, 0.0000, -629.6358, 506.4275, 0.0000, 96, 124, 78
L -595.8705, 521.0040, 0.0000, -598.3027, 508.9117, 0.0000, 96, 124, 78
L -593.2102, 521.0040, 0.0000, -594.9127, 512.2975, 0.0000, 96, 124, 78
L -519.8965, 521.1791, 0.0000, -518.6870, 506.1295, 0.0000, 72, 102, 60
L -516.5856, 521.1791, 0.0000, -515.7390, 510.3434, 0.0000, 72, 102, 60
L -469.6381, 532.3800, 0.0000, -472.0281, 516.0231, 0.0000, 56, 84, 48
L -466.0396, 532.3800, 0.0000, -467.7126, 520.6030, 0.0000, 56, 84, 48
L -449.5203, 518.9638, 0.0000, -448.2588, 505.4081, 0.0000, 72, 102, 60
L -227.9263, 535.8440, 0.0000, -224.5997, 525.0452, 0.0000, 96, 124, 78
L -192.0896, 529.5166, 0.0000, -197.0855, 511.7504, 0.0000, 56, 84, 48
L -188.1811, 529.5166, 0.0000, -191.6782, 516.7249, 0.0000, 56, 84, 48
L -131.4718, 519.2334, 0.0000, -133.1313, 504.9732, 0.0000, 56, 84, 48
L -128.3345, 519.2334, 0.0000, -129.4962, 508.9661, 0.0000, 56, 84, 48
L 370.7119, 534.9453, 0.0000, 366.6531, 519.5756, 0.0000, 56, 84, 48
L 374.0933, 534.9453, 0.0000, 371.2520, 523.8791, 0.0000, 56, 84, 48
L 391.9491, 520.1807, 0.0000, 391.4666, 505.0645, 0.0000, 56, 84, 48
L 395.2746, 520.1807, 0.0000, 394.9369, 509.2970, 0.0000, 56, 84, 48
L 449.1532, 531.5558, 0.0000, 448.5971, 516.1816, 0.0000, 96, 124, 78
L 452.5355, 531.5558, 0.0000, 452.1462, 520.4864, 0.0000, 96, 124, 78
L 490.3425, 523.2793, 0.0000, 491.8725, 506.3761, 0.0000, 56, 84, 48
L 494.0612, 523.2793, 0.0000, 495.1322, 511.1090, 0.0000, 56, 84, 48
L 527.4271, 530.5545, 0.0000, 525.9112, 515.8550, 0.0000, 96, 124, 78
L 530.6610, 530.5545, 0.0000, 529.5998, 519.9709, 0.0000, 96, 124, 78
L 547.7471, 518.2807, 0.0000, 542.4917, 502.0734, 0.0000, 72, 102, 60
L 551.3127, 518.2807, 0.0000, 547.6339, 506.6115, 0.0000, 72, 102, 60
L 598.1468, 518.8369, 0.0000, 599.9398, 503.6146, 0.0000, 72, 102, 60
L 601.4957, 518.8369, 0.0000, 602.7508, 507.8768, 0.0000, 72, 102, 60
L 807.5368, 527.8296, 0.0000, 803.8784, 511.3925, 0.0000, 56, 84, 48
L 811.1529, 527.8296, 0.0000, 808.5921, 515.9949, 0.0000, 56, 84, 48
L 847.0729, 523.8764, 0.0000, 843.0904, 509.8190, 0.0000, 56, 84, 48
L 850.1655, 523.8764, 0.0000, 847.3778, 513.7551, 0.0000, 56, 84, 48
L -610.8461, 556.2587, 0.0000, -612.6003, 543.9467, 0.0000, 72, 102, 60
L -608.1375, 556.2587, 0.0000, -609.3654, 547.3940, 0.0000, 72, 102, 60
L -577.6542, 556.1571, 0.0000, -572.7682, 539.6043, 0.0000, 72, 102, 60
L -574.0125, 556.1571, 0.0000, -570.5923, 544.2391, 0.0000, 72, 102, 60
L -546.3838, 568.0508, 0.0000, -544.5997, 558.0627, 0.0000, 72, 102, 60
L -497.7981, 546.4512, 0.0000, -500.2747, 530.8089, 0.0000, 72, 102, 60
L -494.3568, 546.4512, 0.0000, -496.0904, 535.1887, 0.0000, 72, 102, 60
L -448.8058, 558.6517, 0.0000, -454.2999, 541.9577, 0.0000, 96, 124, 78
L -445.1331, 558.6517, 0.0000, -448.9790, 546.6320, 0.0000, 96, 124, 78
L -219.4083, 555.3450, 0.0000, -219.9432, 543.0484, 0.0000, 56, 84, 48
L -216.7031, 555.3450, 0.0000, -217.0775, 546.4914, 0.0000, 56, 84, 48
L -144.2234, 559.4099, 0.0000, -146.8134, 546.0135, 0.0000, 72, 102, 60
L -141.2762, 559.4099, 0.0000, -143.0892, 549.7645, 0.0000, 72, 102, 60
L -98.7276, 560.0805, 0.0000, -94.5052, 541.8421, 0.0000, 56, 84, 48
L -94.7152, 560.0805, 0.0000, -91.7595, 546.9488, 0.0000, 56, 84, 48
L 175.8947, 563.5077, 0.0000, 174.1123, 552.9680, 0.0000, 96, 124, 78
L 343.9504, 556.8021, 0.0000, 340.7779, 544.2416, 0.0000, 56, 84, 48
L 346.7138, 556.8021, 0.0000, 344.4930, 547.7585, 0.0000, 56, 84, 48
L 373.6966, 550.5699, 0.0000, 376.1591, 534.2681, 0.0000, 72, 102, 60
L 377.2830, 550.5699, 0.0000, 379.0067, 538.8326, 0.0000, 72, 102, 60
L 429.3007, 564.3027, 0.0000, 427.3688, 552.2941, 0.0000, 56, 84, 48
L 459.3320, 550.3409, 0.0000, 459.9906, 537.1745, 0.0000, 56, 84, 48
L 462.2286, 550.3409, 0.0000, 462.6896, 540.8611, 0.0000, 56, 84, 48
L 492.7190, 556.8457, 0.0000, 490.1457, 540.6162, 0.0000, 72, 102, 60
L 496.2895, 556.8457, 0.0000, 494.4882, 545.1604, 0.0000, 72, 102, 60
L 529.3581, 567.6929, 0.0000, 531.5987, 549.5512, 0.0000, 72, 102, 60
L 533.3492, 567.6929, 0.0000, 534.9177, 554.6309, 0.0000, 72, 102, 60
L 582.4449, 563.9353, 0.0000, 580.6650, 548.7825, 0.0000, 56, 84, 48
L 585.7785, 563.9353, 0.0000, 584.5326, 553.0253, 0.0000, 56, 84, 48
L 665.2251, 545.7867, 0.0000, 662.0331, 536.3111, 0.0000, 56, 84, 48
L 696.5850, 556.1764, 0.0000, 701.5299, 541.7148, 0.0000, 56, 84, 48
L 699.7666, 556.1764, 0.0000, 703.2280, 545.7641, 0.0000, 56, 84, 48
L 822.5777, 550.7167, 0.0000, 822.5489, 533.7163, 0.0000, 56, 84, 48
L 826.3178, 550.7167, 0.0000, 826.2976, 538.4764, 0.0000, 56, 84, 48
L -602.3407, 582.8503, 0.0000, -602.3153, 565.5799, 0.0000, 72, 102, 60
L -598.5412, 582.8503, 0.0000, -598.5234, 570.4156, 0.0000, 72, 102, 60
L -558.5060, 580.6737, 0.0000, -560.0354, 568.5540, 0.0000, 56, 84, 48
L -555.8397, 580.6737, 0.0000, -556.9102, 571.9475, 0.0000, 56, 84, 48
L -473.3468, 596.4225, 0.0000, -470.7353, 581.2460, 0.0000, 96, 124, 78
L -470.0079, 596.4225, 0.0000, -468.1799, 585.4954, 0.0000, 96, 124, 78
L -446.3300, 598.4837, 0.0000, -445.8206, 586.2596, 0.0000, 56, 84, 48
L -443.6407, 598.4837, 0.0000, -443.2842, 589.6824, 0.0000, 56, 84, 48
L -248.3599, 581.9743, 0.0000, -250.9479, 569.6655, 0.0000, 72, 102, 60
L -245.6519, 581.9743, 0.0000, -247.4636, 573.1120, 0.0000, 72, 102, 60
L -200.5025, 591.2328, 0.0000, -196.7370, 578.4585, 0.0000, 72, 102, 60
L -150.8078, 590.5642, 0.0000, -148.5071, 577.9751, 0.0000, 96, 124, 78
L -148.0382, 590.5642, 0.0000, -146.4277, 581.5000, 0.0000, 96, 124, 78
L -126.3297, 598.9052, 0.0000, -129.8769, 584.6144, 0.0000, 72, 102, 60
L -123.1857, 598.9052, 0.0000, -125.6688, 588.6159, 0.0000, 72, 102, 60
L -85.4417, 595.3769, 0.0000, -83.1884, 581.0838, 0.0000, 56, 84, 48
L -82.2972, 595.3769, 0.0000, -80.7199, 585.0858, 0.0000, 56, 84, 48
L 90.7538, 578.7338, 0.0000, 91.3735, 561.4835, 0.0000, 72, 102, 60
L 94.5489, 578.7338, 0.0000, 94.9827, 566.3136, 0.0000, 72, 102, 60
L 122.9399, 579.7028, 0.0000, 120.1879, 566.1490, 0.0000, 56, 84, 48
L 125.9217, 579.7028, 0.0000, 123.9953, 569.9441, 0.0000, 56, 84, 48
L 151.7089, 599.2963, 0.0000, 153.2383, 584.9337, 0.0000, 72, 102, 60
L 154.8687, 599.2963, 0.0000, 155.9393, 588.9552, 0.0000, 72, 102, 60
L 364.4369, 589.4393, 0.0000, 365.3018, 576.4280, 0.0000, 96, 124, 78
L 367.2994, 589.4393, 0.0000, 367.9049, 580.0712, 0.0000, 96, 124, 78
L 523.8908, 597.6309, 0.0000, 525.2624, 580.2336, 0.0000, 72, 102, 60
L 527.7182, 597.6309, 0.0000, 528.6783, 585.1048, 0.0000, 72, 102, 60
L 547.7644, 588.6982, 0.0000, 552.3151, 572.0251, 0.0000, 56, 84, 48
L 551.4325, 588.6982, 0.0000, 554.6180, 576.6936, 0.0000, 56, 84, 48
L -468.5788, 625.0509, 0.0000, -471.4290, 610.7031, 0.0000, 56, 84, 48
L -465.4223, 625.0509, 0.0000, -467.4174, 614.7204, 0.0000, 56, 84, 48
L -431.8624, 627.0160, 0.0000, -430.5327, 610.0101, 0.0000, 96, 124, 78
L -428.1211, 627.0160, 0.0000, -427.1903, 614.7717, 0.0000, 96, 124, 78
L -390.7044, 618.9195, 0.0000, -392.2073, 605.9542, 0.0000, 96, 124, 78
L -387.8520, 618.9195, 0.0000, -388.9041, 609.5845, 0.0000, 96, 124, 78
L -271.2926, 628.0030, 0.0000, -272.1395, 612.9122, 0.0000, 56, 84, 48
L -267.9726, 628.0030, 0.0000, -268.5655, 617.1376, 0.0000, 56, 84, 48
L -218.9229, 617.2230, 0.0000, -216.3957, 604.2152, 0.0000, 56, 84, 48
