P 1190.00, 131.60, 0.0000, 46, 58, 52, 3, N
P 1190.00, 316.40, 0.0000, 46, 58, 52, 1, S
P 1282.40, 224.00, 0.0000, 46, 58, 52, 1, E
P 1097.60, 224.00, 0.0000, 46, 58, 52, 1, W
L 1185.2116, -1033.3839, 0.0000, 1188.6893, -1033.3839, 0.0000, 62, 104, 56
L 1166.1730, -1024.2202, 0.0000, 1172.1496, -1024.2202, 0.0000, 62, 104, 56
L 1175.4340, -1024.2202, 0.0000, 1180.0287, -1024.2202, 0.0000, 62, 104, 56
L 1182.9781, -1024.2202, 0.0000, 1189.4637, -1024.2202, 0.0000, 62, 104, 56
L 1192.5195, -1024.2202, 0.0000, 1196.6951, -1024.2202, 0.0000, 62, 104, 56
L 1166.1730, -1015.0565, 0.0000, 1169.5734, -1015.0565, 0.0000, 62, 104, 56
L 1171.4824, -1015.0565, 0.0000, 1176.4899, -1015.0565, 0.0000, 62, 104, 56
L 1179.6281, -1015.0565, 0.0000, 1183.4630, -1015.0565, 0.0000, 62, 104, 56
L 1187.0966, -1015.0565, 0.0000, 1190.4438, -1015.0565, 0.0000, 62, 104, 56
L 1193.0827, -1015.0565, 0.0000, 1196.6951, -1015.0565, 0.0000, 62, 104, 56
L 1171.0088, -1005.8928, 0.0000, 1175.0570, -1005.8928, 0.0000, 62, 104, 56
L 1178.7560, -1005.8928, 0.0000, 1182.3280, -1005.8928, 0.0000, 62, 104, 56
L 1184.6522, -1005.8928, 0.0000, 1190.7054, -1005.8928, 0.0000, 62, 104, 56
L -430.1776, -2092.6871, 0.0000, -421.8441, -2092.6871, 0.0000, 62, 104, 56
L -417.5964, -2092.6871, 0.0000, -410.2538, -2092.6871, 0.0000, 62, 104, 56
L -407.9843, -2092.6871, 0.0000, -405.5413, -2092.6871, 0.0000, 62, 104, 56
L -435.8914, -2081.8596, 0.0000, -431.7752, -2081.8596, 0.0000, 62, 104, 56
L -429.5932, -2081.8596, 0.0000, -423.4933, -2081.8596, 0.0000, 62, 104, 56
L -419.3308, -2081.8596, 0.0000, -415.0585, -2081.8596, 0.0000, 62, 104, 56
L -412.0666, -2081.8596, 0.0000, -408.1440, -2081.8596, 0.0000, 62, 104, 56
L -405.7659, -2081.8596, 0.0000, -400.6556, -2081.8596, 0.0000, 62, 104, 56
L -435.8914, -2071.0321, 0.0000, -427.6800, -2071.0321, 0.0000, 62, 104, 56
L -424.2931, -2071.0321, 0.0000, -420.2694, -2071.0321, 0.0000, 62, 104, 56
L -416.6009, -2071.0321, 0.0000, -409.3556, -2071.0321, 0.0000, 62, 104, 56
L -406.9015, -2071.0321, 0.0000, -400.5631, -2071.0321, 0.0000, 62, 104, 56
L -430.1776, -2060.2046, 0.0000, -422.8674, -2060.2046, 0.0000, 62, 104, 56
L -420.3179, -2060.2046, 0.0000, -414.4306, -2060.2046, 0.0000, 62, 104, 56
L -410.9045, -2060.2046, 0.0000, -405.5413, -2060.2046, 0.0000, 62, 104, 56
L -468.6600, 132.1191, 0.0000, -472.8231, 145.6284, 0.0000, 62, 104, 56
L -472.8231, 145.6284, 0.0000, -487.0836, 157.1078, 0.0000, 62, 104, 56
L -487.0836, 157.1078, 0.0000, -504.3554, 149.0183, 0.0000, 62, 104, 56
L -504.3554, 149.0183, 0.0000, -516.5414, 139.3073, 0.0000, 62, 104, 56
L -516.5414, 139.3073, 0.0000, -521.5349, 123.4407, 0.0000, 62, 104, 56
L -521.5349, 123.4407, 0.0000, -504.3554, 115.2200, 0.0000, 62, 104, 56
L -504.3554, 115.2200, 0.0000, -488.0063, 111.4217, 0.0000, 62, 104, 56
L -488.0063, 111.4217, 0.0000, -468.7524, 115.8089, 0.0000, 62, 104, 56
L -468.7524, 115.8089, 0.0000, -468.6600, 132.1191, 0.0000, 62, 104, 56
L -503.7341, 117.2505, 0.0000, -496.6523, 117.2505, 0.0000, 62, 104, 56
L -492.7997, 117.2505, 0.0000, -485.4359, 117.2505, 0.0000, 62, 104, 56
L -481.2146, 117.2505, 0.0000, -481.1798, 117.2505, 0.0000, 62, 104, 56
L -508.9650, 127.1629, 0.0000, -504.6996, 127.1629, 0.0000, 62, 104, 56
L -502.3100, 127.1629, 0.0000, -498.2466, 127.1629, 0.0000, 62, 104, 56
L -494.7605, 127.1629, 0.0000, -487.3681, 127.1629, 0.0000, 62, 104, 56
L -484.7272, 127.1629, 0.0000, -479.0086, 127.1629, 0.0000, 62, 104, 56
L -508.9650, 137.0754, 0.0000, -501.0929, 137.0754, 0.0000, 62, 104, 56
L -498.4309, 137.0754, 0.0000, -493.7844, 137.0754, 0.0000, 62, 104, 56
L -489.9898, 137.0754, 0.0000, -486.1529, 137.0754, 0.0000, 62, 104, 56
L -482.2240, 137.0754, 0.0000, -477.7132, 137.0754, 0.0000, 62, 104, 56
L -503.7341, 146.9878, 0.0000, -497.8726, 146.9878, 0.0000, 62, 104, 56
L -495.1175, 146.9878, 0.0000, -487.5897, 146.9878, 0.0000, 62, 104, 56
L -485.0173, 146.9878, 0.0000, -481.1798, 146.9878, 0.0000, 62, 104, 56
L -140.0707, 197.6223, 0.0000, -149.1740, 211.0257, 0.0000, 62, 104, 56
L -149.1740, 211.0257, 0.0000, -164.9017, 215.0719, 0.0000, 62, 104, 56
L -164.9017, 215.0719, 0.0000, -182.9456, 217.9204, 0.0000, 62, 104, 56
L -182.9456, 217.9204, 0.0000, -192.5496, 204.7541, 0.0000, 62, 104, 56
L -192.5496, 204.7541, 0.0000, -188.9591, 191.5621, 0.0000, 62, 104, 56
L -188.9591, 191.5621, 0.0000, -182.9456, 177.3241, 0.0000, 62, 104, 56
L -182.9456, 177.3241, 0.0000, -164.2382, 177.0871, 0.0000, 62, 104, 56
L -164.2382, 177.0871, 0.0000, -152.1010, 186.2328, 0.0000, 62, 104, 56
L -152.1010, 186.2328, 0.0000, -140.0707, 197.6223, 0.0000, 62, 104, 56
L 678.4013, 311.2967, 0.0000, 669.0253, 320.8410, 0.0000, 62, 104, 56
L 669.0253, 320.8410, 0.0000, 658.4255, 326.5104, 0.0000, 62, 104, 56
L 658.4255, 326.5104, 0.0000, 643.5304, 327.8055, 0.0000, 62, 104, 56
L 643.5304, 327.8055, 0.0000, 638.1384, 316.3751, 0.0000, 62, 104, 56
L 638.1384, 316.3751, 0.0000, 637.4508, 306.0131, 0.0000, 62, 104, 56
L 637.4508, 306.0131, 0.0000, 643.5304, 294.7879, 0.0000, 62, 104, 56
L 643.5304, 294.7879, 0.0000, 658.2984, 296.6740, 0.0000, 62, 104, 56
L 658.2984, 296.6740, 0.0000, 669.5859, 301.3667, 0.0000, 62, 104, 56
L 669.5859, 301.3667, 0.0000, 678.4013, 311.2967, 0.0000, 62, 104, 56
L 646.7080, 300.1608, 0.0000, 652.0586, 300.1608, 0.0000, 62, 104, 56
L 653.8795, 300.1608, 0.0000, 656.5539, 300.1608, 0.0000, 62, 104, 56
L 659.7702, 300.1608, 0.0000, 662.4950, 300.1608, 0.0000, 62, 104, 56
L 642.7903, 307.5847, 0.0000, 645.5491, 307.5847, 0.0000, 62, 104, 56
L 648.2328, 307.5847, 0.0000, 652.6662, 307.5847, 0.0000, 62, 104, 56
L 654.7341, 307.5847, 0.0000, 660.2511, 307.5847, 0.0000, 62, 104, 56
L 663.3531, 307.5847, 0.0000, 666.3253, 307.5847, 0.0000, 62, 104, 56
L 642.7903, 315.0087, 0.0000, 648.2148, 315.0087, 0.0000, 62, 104, 56
L 650.6538, 315.0087, 0.0000, 655.9481, 315.0087, 0.0000, 62, 104, 56
L 658.4253, 315.0087, 0.0000, 662.8744, 315.0087, 0.0000, 62, 104, 56
L 665.2891, 315.0087, 0.0000, 667.5178, 315.0087, 0.0000, 62, 104, 56
L 646.7080, 322.4327, 0.0000, 652.2403, 322.4327, 0.0000, 62, 104, 56
L 655.4486, 322.4327, 0.0000, 660.0044, 322.4327, 0.0000, 62, 104, 56
L 663.0993, 322.4327, 0.0000, 663.6001, 322.4327, 0.0000, 62, 104, 56
L -380.5176, -714.3440, 0.0000, -380.4563, -698.8500, 0.0000, 86, 132, 70
L -380.4563, -698.8500, 0.0000, -398.6802, -694.3727, 0.0000, 86, 132, 70
L -398.6802, -694.3727, 0.0000, -414.2032, -698.3963, 0.0000, 86, 132, 70
L -414.2032, -698.3963, 0.0000, -430.5975, -706.0998, 0.0000, 86, 132, 70
L -430.5975, -706.0998, 0.0000, -426.2142, -721.2800, 0.0000, 86, 132, 70
L -426.2142, -721.2800, 0.0000, -414.2032, -730.2917, 0.0000, 86, 132, 70
L -414.2032, -730.2917, 0.0000, -397.8702, -738.0822, 0.0000, 86, 132, 70
L -397.8702, -738.0822, 0.0000, -384.0297, -727.3794, 0.0000, 86, 132, 70
L -384.0297, -727.3794, 0.0000, -380.5176, -714.3440, 0.0000, 86, 132, 70
L -413.7204, -728.5120, 0.0000, -406.9043, -728.5120, 0.0000, 62, 104, 56
L -404.7946, -728.5120, 0.0000, -398.7249, -728.5120, 0.0000, 62, 104, 56
L -395.9163, -728.5120, 0.0000, -392.2290, -728.5120, 0.0000, 62, 104, 56
L -418.7048, -719.0667, 0.0000, -413.6198, -719.0667, 0.0000, 62, 104, 56
L -410.1844, -719.0667, 0.0000, -403.2946, -719.0667, 0.0000, 62, 104, 56
L -401.0172, -719.0667, 0.0000, -394.4250, -719.0667, 0.0000, 62, 104, 56
L -391.1243, -719.0667, 0.0000, -387.2446, -719.0667, 0.0000, 62, 104, 56
L -418.7048, -709.6214, 0.0000, -412.1519, -709.6214, 0.0000, 62, 104, 56
L -408.6967, -709.6214, 0.0000, -403.2777, -709.6214, 0.0000, 62, 104, 56
L -399.5209, -709.6214, 0.0000, -392.9083, -709.6214, 0.0000, 62, 104, 56
L -389.9368, -709.6214, 0.0000, -387.2446, -709.6214, 0.0000, 62, 104, 56
L -413.7204, -700.1760, 0.0000, -409.2201, -700.1760, 0.0000, 62, 104, 56
L -406.4813, -700.1760, 0.0000, -399.2703, -700.1760, 0.0000, 62, 104, 56
L -397.1150, -700.1760, 0.0000, -392.2290, -700.1760, 0.0000, 62, 104, 56
L 1261.1314, -2313.8110, 0.0000, 1257.3413, -2296.0340, 0.0000, 62, 104, 56
L 1257.3413, -2296.0340, 0.0000, 1235.9360, -2293.2046, 0.0000, 62, 104, 56
L 1235.9360, -2293.2046, 0.0000, 1216.6917, -2292.7720, 0.0000, 62, 104, 56
L 1216.6917, -2292.7720, 0.0000, 1199.8119, -2304.3521, 0.0000, 62, 104, 56
L 1199.8119, -2304.3521, 0.0000, 1207.5264, -2320.9675, 0.0000, 62, 104, 56
L 1207.5264, -2320.9675, 0.0000, 1216.6917, -2334.8500, 0.0000, 62, 104, 56
L 1216.6917, -2334.8500, 0.0000, 1237.3616, -2341.0469, 0.0000, 62, 104, 56
L 1237.3616, -2341.0469, 0.0000, 1251.0524, -2327.2609, 0.0000, 62, 104, 56
L 1251.0524, -2327.2609, 0.0000, 1261.1314, -2313.8110, 0.0000, 62, 104, 56
L 1219.0352, -2330.2521, 0.0000, 1224.8078, -2330.2521, 0.0000, 62, 104, 56
L 1227.6748, -2330.2521, 0.0000, 1233.6256, -2330.2521, 0.0000, 62, 104, 56
L 1236.8542, -2330.2521, 0.0000, 1243.2861, -2330.2521, 0.0000, 62, 104, 56
L 1213.2511, -2319.2914, 0.0000, 1218.4417, -2319.2914, 0.0000, 62, 104, 56
L 1221.1478, -2319.2914, 0.0000, 1228.0437, -2319.2914, 0.0000, 62, 104, 56
L 1232.1792, -2319.2914, 0.0000, 1240.2006, -2319.2914, 0.0000, 62, 104, 56
L 1244.3559, -2319.2914, 0.0000, 1249.7588, -2319.2914, 0.0000, 62, 104, 56
L 1213.2511, -2308.3306, 0.0000, 1220.3639, -2308.3306, 0.0000, 62, 104, 56
L 1223.0304, -2308.3306, 0.0000, 1227.9283, -2308.3306, 0.0000, 62, 104, 56
L 1231.3210, -2308.3306, 0.0000, 1236.8570, -2308.3306, 0.0000, 62, 104, 56
L 1241.3977, -2308.3306, 0.0000, 1247.0398, -2308.3306, 0.0000, 62, 104, 56
L 1219.0352, -2297.3699, 0.0000, 1227.1594, -2297.3699, 0.0000, 62, 104, 56
L 1231.7254, -2297.3699, 0.0000, 1238.1665, -2297.3699, 0.0000, 62, 104, 56
L 1241.8437, -2297.3699, 0.0000, 1243.9747, -2297.3699, 0.0000, 62, 104, 56
L 1312.9393, -1848.4731, 0.0000, 1311.9162, -1836.1039, 0.0000, 62, 104, 56
L 1311.9162, -1836.1039, 0.0000, 1297.1154, -1833.7023, 0.0000, 62, 104, 56
L 1297.1154, -1833.7023, 0.0000, 1284.4392, -1834.9804, 0.0000, 62, 104, 56
L 1284.4392, -1834.9804, 0.0000, 1271.8872, -1841.8916, 0.0000, 62, 104, 56
L 1271.8872, -1841.8916, 0.0000, 1276.7513, -1853.6030, 0.0000, 62, 104, 56
L 1276.7513, -1853.6030, 0.0000, 1284.4392, -1861.9659, 0.0000, 62, 104, 56
L 1284.4392, -1861.9659, 0.0000, 1298.0143, -1867.4240, 0.0000, 62, 104, 56
L 1298.0143, -1867.4240, 0.0000, 1307.9510, -1858.1141, 0.0000, 62, 104, 56
L 1307.9510, -1858.1141, 0.0000, 1312.9393, -1848.4731, 0.0000, 62, 104, 56
L 1285.4140, -1859.7134, 0.0000, 1289.1076, -1859.7134, 0.0000, 62, 104, 56
L 1290.7012, -1859.7134, 0.0000, 1295.2487, -1859.7134, 0.0000, 62, 104, 56
L 1298.4937, -1859.7134, 0.0000, 1302.4644, -1859.7134, 0.0000, 62, 104, 56
L 1281.4596, -1852.2199, 0.0000, 1286.3741, -1852.2199, 0.0000, 62, 104, 56
L 1288.1989, -1852.2199, 0.0000, 1291.7849, -1852.2199, 0.0000, 62, 104, 56
L 1293.4984, -1852.2199, 0.0000, 1297.6820, -1852.2199, 0.0000, 62, 104, 56
L 1299.4151, -1852.2199, 0.0000, 1302.9757, -1852.2199, 0.0000, 62, 104, 56
L 1305.8304, -1852.2199, 0.0000, 1306.4188, -1852.2199, 0.0000, 62, 104, 56
L 1281.4596, -1844.7264, 0.0000, 1285.3996, -1844.7264, 0.0000, 62, 104, 56
L 1287.9611, -1844.7264, 0.0000, 1291.8779, -1844.7264, 0.0000, 62, 104, 56
L 1294.1676, -1844.7264, 0.0000, 1297.6904, -1844.7264, 0.0000, 62, 104, 56
L 1299.5430, -1844.7264, 0.0000, 1304.9877, -1844.7264, 0.0000, 62, 104, 56
L 1285.4140, -1837.2328, 0.0000, 1290.2421, -1837.2328, 0.0000, 62, 104, 56
L 1291.9846, -1837.2328, 0.0000, 1297.5179, -1837.2328, 0.0000, 62, 104, 56
L 1299.8196, -1837.2328, 0.0000, 1302.4644, -1837.2328, 0.0000, 62, 104, 56
L 1298.3035, -2536.5430, 0.0000, 1296.8585, -2520.5688, 0.0000, 62, 104, 56
L 1296.8585, -2520.5688, 0.0000, 1279.2839, -2510.3071, 0.0000, 62, 104, 56
L 1279.2839, -2510.3071, 0.0000, 1261.3118, -2519.0301, 0.0000, 62, 104, 56
L 1261.3118, -2519.0301, 0.0000, 1245.1634, -2528.0433, 0.0000, 62, 104, 56
L 1245.1634, -2528.0433, 0.0000, 1243.1130, -2545.6547, 0.0000, 62, 104, 56
L 1243.1130, -2545.6547, 0.0000, 1261.3118, -2554.0559, 0.0000, 62, 104, 56
L 1261.3118, -2554.0559, 0.0000, 1278.9050, -2561.0169, 0.0000, 62, 104, 56
L 1278.9050, -2561.0169, 0.0000, 1298.5301, -2553.6673, 0.0000, 62, 104, 56
L 1298.5301, -2553.6673, 0.0000, 1298.3035, -2536.5430, 0.0000, 62, 104, 56
L 1261.3711, -2552.7224, 0.0000, 1269.3667, -2552.7224, 0.0000, 62, 104, 56
L 1272.9025, -2552.7224, 0.0000, 1279.3948, -2552.7224, 0.0000, 62, 104, 56
L 1282.7372, -2552.7224, 0.0000, 1285.9136, -2552.7224, 0.0000, 62, 104, 56
L 1255.6790, -2541.9362, 0.0000, 1263.4203, -2541.9362, 0.0000, 62, 104, 56
L 1267.8478, -2541.9362, 0.0000, 1275.9928, -2541.9362, 0.0000, 62, 104, 56
L 1278.8580, -2541.9362, 0.0000, 1284.9649, -2541.9362, 0.0000, 62, 104, 56
L 1287.9359, -2541.9362, 0.0000, 1291.6056, -2541.9362, 0.0000, 62, 104, 56
L 1255.6790, -2531.1499, 0.0000, 1259.9917, -2531.1499, 0.0000, 62, 104, 56
L 1262.2005, -2531.1499, 0.0000, 1270.7081, -2531.1499, 0.0000, 62, 104, 56
L 1274.0610, -2531.1499, 0.0000, 1280.6811, -2531.1499, 0.0000, 62, 104, 56
L 1283.8258, -2531.1499, 0.0000, 1287.7681, -2531.1499, 0.0000, 62, 104, 56
L 1291.1090, -2531.1499, 0.0000, 1291.6056, -2531.1499, 0.0000, 62, 104, 56
L 1261.3711, -2520.3636, 0.0000, 1269.2188, -2520.3636, 0.0000, 62, 104, 56
L 1272.3231, -2520.3636, 0.0000, 1279.5714, -2520.3636, 0.0000, 62, 104, 56
L 1284.1577, -2520.3636, 0.0000, 1285.9136, -2520.3636, 0.0000, 62, 104, 56
L 1127.5248, -2156.7262, 0.0000, 1124.4546, -2146.6181, 0.0000, 62, 104, 56
L 1124.4546, -2146.6181, 0.0000, 1113.7777, -2138.0607, 0.0000, 62, 104, 56
L 1113.7777, -2138.0607, 0.0000, 1100.8836, -2144.1135, 0.0000, 62, 104, 56
L 1100.8836, -2144.1135, 0.0000, 1091.7433, -2151.3478, 0.0000, 62, 104, 56
L 1091.7433, -2151.3478, 0.0000, 1088.0440, -2163.2086, 0.0000, 62, 104, 56
L 1088.0440, -2163.2086, 0.0000, 1100.8836, -2169.3388, 0.0000, 62, 104, 56
L 1100.8836, -2169.3388, 0.0000, 1113.0941, -2172.2126, 0.0000, 62, 104, 56
L 1113.0941, -2172.2126, 0.0000, 1127.4703, -2168.9092, 0.0000, 62, 104, 56
L 1127.4703, -2168.9092, 0.0000, 1127.5248, -2156.7262, 0.0000, 62, 104, 56
L 1101.3379, -2167.8358, 0.0000, 1105.2681, -2167.8358, 0.0000, 62, 104, 56
L 1108.4654, -2167.8358, 0.0000, 1113.1752, -2167.8358, 0.0000, 62, 104, 56
L 1115.7215, -2167.8358, 0.0000, 1118.1901, -2167.8358, 0.0000, 62, 104, 56
L 1097.4295, -2160.4294, 0.0000, 1101.9302, -2160.4294, 0.0000, 62, 104, 56
L 1104.5812, -2160.4294, 0.0000, 1107.5155, -2160.4294, 0.0000, 62, 104, 56
L 1110.7555, -2160.4294, 0.0000, 1116.0776, -2160.4294, 0.0000, 62, 104, 56
L 1117.6848, -2160.4294, 0.0000, 1122.0985, -2160.4294, 0.0000, 62, 104, 56
L 1097.4295, -2153.0229, 0.0000, 1101.5236, -2153.0229, 0.0000, 62, 104, 56
L 1103.7712, -2153.0229, 0.0000, 1108.7747, -2153.0229, 0.0000, 62, 104, 56
L 1110.8747, -2153.0229, 0.0000, 1115.0858, -2153.0229, 0.0000, 62, 104, 56
L 1117.5869, -2153.0229, 0.0000, 1120.3006, -2153.0229, 0.0000, 62, 104, 56
L 1101.3379, -2145.6165, 0.0000, 1104.5436, -2145.6165, 0.0000, 62, 104, 56
L 1107.2718, -2145.6165, 0.0000, 1112.0169, -2145.6165, 0.0000, 62, 104, 56
L 1115.2292, -2145.6165, 0.0000, 1118.1901, -2145.6165, 0.0000, 62, 104, 56
L 476.9344, 283.1789, 0.0000, 463.8439, 298.7962, 0.0000, 62, 104, 56
L 463.8439, 298.7962, 0.0000, 445.9266, 305.4087, 0.0000, 62, 104, 56
L 445.9266, 305.4087, 0.0000, 423.2525, 308.5934, 0.0000, 62, 104, 56
L 423.2525, 308.5934, 0.0000, 413.3039, 291.4887, 0.0000, 62, 104, 56
L 413.3039, 291.4887, 0.0000, 415.2789, 275.4586, 0.0000, 62, 104, 56
L 415.2789, 275.4586, 0.0000, 423.2525, 257.7645, 0.0000, 62, 104, 56
L 423.2525, 257.7645, 0.0000, 446.2916, 259.2519, 0.0000, 62, 104, 56
L 446.2916, 259.2519, 0.0000, 462.2339, 268.6695, 0.0000, 62, 104, 56
L 462.2339, 268.6695, 0.0000, 476.9344, 283.1789, 0.0000, 62, 104, 56
L 1269.7190, -502.9714, 0.0000, 1259.8348, -493.4756, 0.0000, 86, 132, 70
L 1259.8348, -493.4756, 0.0000, 1249.5421, -486.6568, 0.0000, 86, 132, 70
L 1249.5421, -486.6568, 0.0000, 1234.1914, -486.1517, 0.0000, 86, 132, 70
L 1234.1914, -486.1517, 0.0000, 1229.1047, -497.9188, 0.0000, 86, 132, 70
L 1229.1047, -497.9188, 0.0000, 1227.0495, -508.6374, 0.0000, 86, 132, 70
L 1227.0495, -508.6374, 0.0000, 1234.1914, -519.7912, 0.0000, 86, 132, 70
L 1234.1914, -519.7912, 0.0000, 1249.1623, -517.5199, 0.0000, 86, 132, 70
L 1249.1623, -517.5199, 0.0000, 1261.5102, -513.6200, 0.0000, 86, 132, 70
L 1261.5102, -513.6200, 0.0000, 1269.7190, -502.9714, 0.0000, 86, 132, 70
L 1237.3481, -514.4236, 0.0000, 1240.6557, -514.4236, 0.0000, 62, 104, 56
L 1243.1489, -514.4236, 0.0000, 1248.3543, -514.4236, 0.0000, 62, 104, 56
L 1250.4536, -514.4236, 0.0000, 1254.7198, -514.4236, 0.0000, 62, 104, 56
L 1233.3191, -506.7888, 0.0000, 1237.9828, -506.7888, 0.0000, 62, 104, 56
L 1240.9592, -506.7888, 0.0000, 1244.4158, -506.7888, 0.0000, 62, 104, 56
L 1246.8377, -506.7888, 0.0000, 1251.5875, -506.7888, 0.0000, 62, 104, 56
L 1254.6675, -506.7888, 0.0000, 1258.7263, -506.7888, 0.0000, 62, 104, 56
L 1233.3191, -499.1540, 0.0000, 1238.4354, -499.1540, 0.0000, 62, 104, 56
L 1240.7461, -499.1540, 0.0000, 1244.5468, -499.1540, 0.0000, 62, 104, 56
L 1246.9944, -499.1540, 0.0000, 1252.0328, -499.1540, 0.0000, 62, 104, 56
L 1255.0507, -499.1540, 0.0000, 1258.7488, -499.1540, 0.0000, 62, 104, 56
L 1237.3481, -491.5193, 0.0000, 1242.5746, -491.5193, 0.0000, 62, 104, 56
L 1245.1106, -491.5193, 0.0000, 1248.1044, -491.5193, 0.0000, 62, 104, 56
L 1250.7872, -491.5193, 0.0000, 1254.7198, -491.5193, 0.0000, 62, 104, 56
L 994.0110, 176.3859, 0.0000, 994.1764, 191.2531, 0.0000, 86, 132, 70
L 994.1764, 191.2531, 0.0000, 977.1695, 197.7805, 0.0000, 86, 132, 70
L 977.1695, 197.7805, 0.0000, 961.8479, 191.6127, 0.0000, 86, 132, 70
L 961.8479, 191.6127, 0.0000, 946.0635, 184.2966, 0.0000, 86, 132, 70
L 946.0635, 184.2966, 0.0000, 947.6731, 168.9556, 0.0000, 86, 132, 70
L 947.6731, 168.9556, 0.0000, 961.8479, 161.1590, 0.0000, 86, 132, 70
L 961.8479, 161.1590, 0.0000, 977.4669, 153.6079, 0.0000, 86, 132, 70
L 977.4669, 153.6079, 0.0000, 992.8642, 162.4215, 0.0000, 86, 132, 70
L 992.8642, 162.4215, 0.0000, 994.0110, 176.3859, 0.0000, 86, 132, 70
L 961.8852, 162.2996, 0.0000, 968.2681, 162.2996, 0.0000, 62, 104, 56
L 971.3569, 162.2996, 0.0000, 975.6297, 162.2996, 0.0000, 62, 104, 56
L 979.3863, 162.2996, 0.0000, 983.2527, 162.2996, 0.0000, 62, 104, 56
L 956.9296, 171.6904, 0.0000, 961.3200, 171.6904, 0.0000, 62, 104, 56
L 964.4721, 171.6904, 0.0000, 968.3385, 171.6904, 0.0000, 62, 104, 56
L 970.4340, 171.6904, 0.0000, 977.7039, 171.6904, 0.0000, 62, 104, 56
L 979.6276, 171.6904, 0.0000, 984.5606, 171.6904, 0.0000, 62, 104, 56
L 988.0470, 171.6904, 0.0000, 988.2083, 171.6904, 0.0000, 62, 104, 56
L 956.9296, 181.0813, 0.0000, 961.2780, 181.0813, 0.0000, 62, 104, 56
L 963.3601, 181.0813, 0.0000, 968.6932, 181.0813, 0.0000, 62, 104, 56
L 971.8683, 181.0813, 0.0000, 976.1704, 181.0813, 0.0000, 62, 104, 56
L 978.6854, 181.0813, 0.0000, 985.4512, 181.0813, 0.0000, 62, 104, 56
L 987.5841, 181.0813, 0.0000, 988.2083, 181.0813, 0.0000, 62, 104, 56
L 961.8852, 190.4722, 0.0000, 968.4403, 190.4722, 0.0000, 62, 104, 56
L 970.8581, 190.4722, 0.0000, 978.1876, 190.4722, 0.0000, 62, 104, 56
L 981.0456, 190.4722, 0.0000, 983.2527, 190.4722, 0.0000, 62, 104, 56
L 1168.1128, -1051.4696, 0.0000, 1156.7315, -1039.8795, 0.0000, 62, 104, 56
L 1156.7315, -1039.8795, 0.0000, 1144.8040, -1028.6030, 0.0000, 62, 104, 56
L 1144.8040, -1028.6030, 0.0000, 1125.7741, -1031.4253, 0.0000, 62, 104, 56
L 1125.7741, -1031.4253, 0.0000, 1119.2241, -1045.3026, 0.0000, 62, 104, 56
L 1119.2241, -1045.3026, 0.0000, 1113.2785, -1059.4110, 0.0000, 62, 104, 56
L 1113.2785, -1059.4110, 0.0000, 1125.7741, -1071.5139, 0.0000, 62, 104, 56
L 1125.7741, -1071.5139, 0.0000, 1143.7053, -1069.2266, 0.0000, 62, 104, 56
L 1143.7053, -1069.2266, 0.0000, 1161.5784, -1066.3946, 0.0000, 62, 104, 56
L 1161.5784, -1066.3946, 0.0000, 1168.1128, -1051.4696, 0.0000, 62, 104, 56
L 1128.8681, -1065.9978, 0.0000, 1136.1700, -1065.9978, 0.0000, 62, 104, 56
L 1139.2276, -1065.9978, 0.0000, 1143.7106, -1065.9978, 0.0000, 62, 104, 56
L 1147.8715, -1065.9978, 0.0000, 1150.9059, -1065.9978, 0.0000, 62, 104, 56
L 1123.7570, -1056.3123, 0.0000, 1127.7681, -1056.3123, 0.0000, 62, 104, 56
L 1131.1776, -1056.3123, 0.0000, 1137.8440, -1056.3123, 0.0000, 62, 104, 56
L 1141.6723, -1056.3123, 0.0000, 1147.8921, -1056.3123, 0.0000, 62, 104, 56
L 1152.0871, -1056.3123, 0.0000, 1156.0170, -1056.3123, 0.0000, 62, 104, 56
L 1123.7570, -1046.6268, 0.0000, 1128.6679, -1046.6268, 0.0000, 62, 104, 56
L 1131.3027, -1046.6268, 0.0000, 1136.0457, -1046.6268, 0.0000, 62, 104, 56
L 1139.4627, -1046.6268, 0.0000, 1147.0562, -1046.6268, 0.0000, 62, 104, 56
L 1151.3068, -1046.6268, 0.0000, 1156.0170, -1046.6268, 0.0000, 62, 104, 56
L 1128.8681, -1036.9413, 0.0000, 1135.2739, -1036.9413, 0.0000, 62, 104, 56
L 1139.4566, -1036.9413, 0.0000, 1144.3033, -1036.9413, 0.0000, 62, 104, 56
L 1147.2545, -1036.9413, 0.0000, 1150.9059, -1036.9413, 0.0000, 62, 104, 56
L 1210.0875, -243.4278, 0.0000, 1210.3933, -226.8737, 0.0000, 62, 104, 56
L 1210.3933, -226.8737, 0.0000, 1191.2864, -220.3977, 0.0000, 62, 104, 56
L 1191.2864, -220.3977, 0.0000, 1174.4575, -226.5596, 0.0000, 62, 104, 56
L 1174.4575, -226.5596, 0.0000, 1156.8212, -234.6196, 0.0000, 62, 104, 56
L 1156.8212, -234.6196, 0.0000, 1159.5352, -251.4261, 0.0000, 62, 104, 56
L 1159.5352, -251.4261, 0.0000, 1174.4575, -260.2961, 0.0000, 62, 104, 56
L 1174.4575, -260.2961, 0.0000, 1191.7879, -268.7903, 0.0000, 62, 104, 56
L 1191.7879, -268.7903, 0.0000, 1208.1808, -258.4597, 0.0000, 62, 104, 56
