P 2938.00, 2829.50, 0.0000, 90, 60, 34, 3, N
P 2938.00, 3192.50, 0.0000, 90, 60, 34, 1, S
P 3119.50, 3011.00, 0.0000, 90, 60, 34, 1, E
P 2756.50, 3011.00, 0.0000, 90, 60, 34, 1, W
L 2772.9100, -2028.5666, 0.0000, 2777.3913, -2028.5666, 0.0000, 62, 104, 56
L -2798.9204, -2331.0254, 0.0000, -2808.8336, -2316.1646, 0.0000, 62, 104, 56
L -2808.8336, -2316.1646, 0.0000, -2823.9998, -2301.1145, 0.0000, 62, 104, 56
L -2823.9998, -2301.1145, 0.0000, -2846.1873, -2308.6480, 0.0000, 62, 104, 56
L -2846.1873, -2308.6480, 0.0000, -2856.9255, -2323.1182, 0.0000, 62, 104, 56
L -2856.9255, -2323.1182, 0.0000, -2865.2373, -2341.4134, 0.0000, 62, 104, 56
L -2865.2373, -2341.4134, 0.0000, -2846.1873, -2353.4028, 0.0000, 62, 104, 56
L -2846.1873, -2353.4028, 0.0000, -2825.5358, -2353.7934, 0.0000, 62, 104, 56
L -2825.5358, -2353.7934, 0.0000, -2802.0578, -2350.5484, 0.0000, 62, 104, 56
L -2802.0578, -2350.5484, 0.0000, -2798.9204, -2331.0254, 0.0000, 62, 104, 56
L -2844.0062, -2348.9232, 0.0000, -2836.3574, -2348.9232, 0.0000, 62, 104, 56
L -2831.4680, -2348.9232, 0.0000, -2825.7699, -2348.9232, 0.0000, 62, 104, 56
L -2821.2101, -2348.9232, 0.0000, -2816.8571, -2348.9232, 0.0000, 62, 104, 56
L -2850.3028, -2336.9913, 0.0000, -2845.7533, -2336.9913, 0.0000, 62, 104, 56
L -2841.4060, -2336.9913, 0.0000, -2835.9310, -2336.9913, 0.0000, 62, 104, 56
L -2832.9724, -2336.9913, 0.0000, -2828.5242, -2336.9913, 0.0000, 62, 104, 56
L -2825.3368, -2336.9913, 0.0000, -2820.5617, -2336.9913, 0.0000, 62, 104, 56
L -2816.8757, -2336.9913, 0.0000, -2810.5605, -2336.9913, 0.0000, 62, 104, 56
L -2850.3028, -2325.0595, 0.0000, -2844.2666, -2325.0595, 0.0000, 62, 104, 56
L -2839.0432, -2325.0595, 0.0000, -2832.9416, -2325.0595, 0.0000, 62, 104, 56
L -2827.8698, -2325.0595, 0.0000, -2819.5447, -2325.0595, 0.0000, 62, 104, 56
L -2816.5630, -2325.0595, 0.0000, -2810.5605, -2325.0595, 0.0000, 62, 104, 56
L -2844.0062, -2313.1276, 0.0000, -2837.2128, -2313.1276, 0.0000, 62, 104, 56
L -2834.3072, -2313.1276, 0.0000, -2829.5289, -2313.1276, 0.0000, 62, 104, 56
L -2824.4651, -2313.1276, 0.0000, -2817.9048, -2313.1276, 0.0000, 62, 104, 56
L -2009.1333, 2988.1881, 0.0000, -2015.8420, 3010.3841, 0.0000, 62, 104, 56
L -2015.8420, 3010.3841, 0.0000, -2042.5580, 3013.9640, 0.0000, 62, 104, 56
L -2042.5580, 3013.9640, 0.0000, -2067.5844, 3015.8605, 0.0000, 62, 104, 56
L -2067.5844, 3015.8605, 0.0000, -2087.6718, 2999.9984, 0.0000, 62, 104, 56
L -2087.6718, 2999.9984, 0.0000, -2078.0946, 2979.2363, 0.0000, 62, 104, 56
L -2078.0946, 2979.2363, 0.0000, -2067.5844, 2960.5158, 0.0000, 62, 104, 56
L -2067.5844, 2960.5158, 0.0000, -2040.7883, 2954.1820, 0.0000, 62, 104, 56
L -2040.7883, 2954.1820, 0.0000, -2023.6494, 2971.3641, 0.0000, 62, 104, 56
L -2023.6494, 2971.3641, 0.0000, -2009.1333, 2988.1881, 0.0000, 62, 104, 56
L -2063.9556, 2967.2837, 0.0000, -2057.1675, 2967.2837, 0.0000, 62, 104, 56
L -2052.6438, 2967.2837, 0.0000, -2043.1158, 2967.2837, 0.0000, 62, 104, 56
L -2038.0361, 2967.2837, 0.0000, -2032.2458, 2967.2837, 0.0000, 62, 104, 56
L -2071.3100, 2981.2200, 0.0000, -2064.2754, 2981.2200, 0.0000, 62, 104, 56
L -2058.4279, 2981.2200, 0.0000, -2053.3926, 2981.2200, 0.0000, 62, 104, 56
L -2047.6712, 2981.2200, 0.0000, -2038.8714, 2981.2200, 0.0000, 62, 104, 56
L -2035.9524, 2981.2200, 0.0000, -2030.3922, 2981.2200, 0.0000, 62, 104, 56
L -2025.2749, 2981.2200, 0.0000, -2024.8914, 2981.2200, 0.0000, 62, 104, 56
L -2071.3100, 2995.1563, 0.0000, -2060.6407, 2995.1563, 0.0000, 62, 104, 56
L -2055.0552, 2995.1563, 0.0000, -2046.3474, 2995.1563, 0.0000, 62, 104, 56
L -2041.2954, 2995.1563, 0.0000, -2031.8635, 2995.1563, 0.0000, 62, 104, 56
L -2027.6070, 2995.1563, 0.0000, -2024.8914, 2995.1563, 0.0000, 62, 104, 56
L -2063.9556, 3009.0926, 0.0000, -2052.8358, 3009.0926, 0.0000, 62, 104, 56
L -2049.5375, 3009.0926, 0.0000, -2043.0735, 3009.0926, 0.0000, 62, 104, 56
L -2038.6081, 3009.0926, 0.0000, -2032.2458, 3009.0926, 0.0000, 62, 104, 56
L 2965.4905, 1462.8690, 0.0000, 2938.6793, 1450.0414, 0.0000, 62, 104, 56
L 2938.6793, 1450.0414, 0.0000, 2918.8054, 1435.3026, 0.0000, 62, 104, 56
L 2918.8054, 1435.3026, 0.0000, 2911.7261, 1410.3284, 0.0000, 62, 104, 56
L 2911.7261, 1410.3284, 0.0000, 2938.6793, 1397.7025, 0.0000, 62, 104, 56
L 2938.6793, 1397.7025, 0.0000, 2964.1823, 1390.9587, 0.0000, 62, 104, 56
L 2939.4395, 1400.5806, 0.0000, 2945.2264, 1400.5806, 0.0000, 62, 104, 56
L 2948.9899, 1400.5806, 0.0000, 2959.8850, 1400.5806, 0.0000, 62, 104, 56
L 2931.2454, 1416.1082, 0.0000, 2942.1079, 1416.1082, 0.0000, 62, 104, 56
L 2948.6375, 1416.1082, 0.0000, 2954.7809, 1416.1082, 0.0000, 62, 104, 56
L 2931.2454, 1431.6358, 0.0000, 2940.0870, 1431.6358, 0.0000, 62, 104, 56
L 2944.8850, 1431.6358, 0.0000, 2952.5493, 1431.6358, 0.0000, 62, 104, 56
L 2956.2661, 1431.6358, 0.0000, 2966.5101, 1431.6358, 0.0000, 62, 104, 56
L 2939.4395, 1447.1634, 0.0000, 2947.4231, 1447.1634, 0.0000, 62, 104, 56
L 2951.3260, 1447.1634, 0.0000, 2961.9976, 1447.1634, 0.0000, 62, 104, 56
L -264.0024, 2816.2281, 0.0000, -267.4082, 2844.2534, 0.0000, 62, 104, 56
L -267.4082, 2844.2534, 0.0000, -301.0460, 2849.2135, 0.0000, 62, 104, 56
L -301.0460, 2849.2135, 0.0000, -330.2072, 2847.5713, 0.0000, 62, 104, 56
L -330.2072, 2847.5713, 0.0000, -358.1026, 2831.1401, 0.0000, 62, 104, 56
L -358.1026, 2831.1401, 0.0000, -346.5222, 2804.7725, 0.0000, 62, 104, 56
L -330.2072, 2784.8850, 0.0000, -298.9060, 2773.2909, 0.0000, 62, 104, 56
L -298.9060, 2773.2909, 0.0000, -276.8486, 2794.6985, 0.0000, 62, 104, 56
L -2803.6337, 2720.1624, 0.0000, -2827.6942, 2735.1403, 0.0000, 62, 104, 56
L -2827.6942, 2735.1403, 0.0000, -2852.9889, 2722.7545, 0.0000, 62, 104, 56
L -2878.7173, 2685.2786, 0.0000, -2852.9889, 2673.5087, 0.0000, 62, 104, 56
L -2852.9889, 2673.5087, 0.0000, -2828.3943, 2664.3786, 0.0000, 62, 104, 56
L -2828.3943, 2664.3786, 0.0000, -2800.5454, 2673.9759, 0.0000, 62, 104, 56
L -2852.8125, 2675.5063, 0.0000, -2845.9886, 2675.5063, 0.0000, 62, 104, 56
L -2842.9208, 2675.5063, 0.0000, -2833.7485, 2675.5063, 0.0000, 62, 104, 56
L -2827.1797, 2675.5063, 0.0000, -2819.1840, 2675.5063, 0.0000, 62, 104, 56
L -2860.7722, 2690.5898, 0.0000, -2849.8297, 2690.5898, 0.0000, 62, 104, 56
L -2843.6627, 2690.5898, 0.0000, -2834.8822, 2690.5898, 0.0000, 62, 104, 56
L -2830.0512, 2690.5898, 0.0000, -2821.4502, 2690.5898, 0.0000, 62, 104, 56
L -2817.2549, 2690.5898, 0.0000, -2810.5323, 2690.5898, 0.0000, 62, 104, 56
L -2860.7722, 2705.6734, 0.0000, -2854.6284, 2705.6734, 0.0000, 62, 104, 56
L -2849.0320, 2705.6734, 0.0000, -2838.5672, 2705.6734, 0.0000, 62, 104, 56
L -2835.3177, 2705.6734, 0.0000, -2825.3253, 2705.6734, 0.0000, 62, 104, 56
L -2821.7375, 2705.6734, 0.0000, -2813.7906, 2705.6734, 0.0000, 62, 104, 56
L -2852.8125, 2720.7570, 0.0000, -2844.8136, 2720.7570, 0.0000, 62, 104, 56
L -2838.8766, 2720.7570, 0.0000, -2829.5127, 2720.7570, 0.0000, 62, 104, 56
L -2823.4594, 2720.7570, 0.0000, -2818.4921, 2720.7570, 0.0000, 62, 104, 56
L -3002.1391, -2253.5896, 0.0000, -2990.5006, -2253.5896, 0.0000, 62, 104, 56
L -2984.2794, -2253.5896, 0.0000, -2977.0567, -2253.5896, 0.0000, 62, 104, 56
L -2972.8342, -2253.5896, 0.0000, -2966.2329, -2253.5896, 0.0000, 62, 104, 56
L -2999.0206, -2235.5251, 0.0000, -2987.3951, -2235.5251, 0.0000, 62, 104, 56
L -2981.2175, -2235.5251, 0.0000, -2970.5728, -2235.5251, 0.0000, 62, 104, 56
L -2965.6204, -2235.5251, 0.0000, -2957.2942, -2235.5251, 0.0000, 62, 104, 56
L -2952.6115, -2235.5251, 0.0000, -2951.5033, -2235.5251, 0.0000, 62, 104, 56
L -2995.3400, -2217.4606, 0.0000, -2983.5006, -2217.4606, 0.0000, 62, 104, 56
L -2978.3296, -2217.4606, 0.0000, -2970.1897, -2217.4606, 0.0000, 62, 104, 56
L -2963.1324, -2217.4606, 0.0000, -2955.4972, -2217.4606, 0.0000, 62, 104, 56
L -2988.4639, -2199.3961, 0.0000, -2974.5404, -2199.3961, 0.0000, 62, 104, 56
L -2966.7248, -2199.3961, 0.0000, -2961.0361, -2199.3961, 0.0000, 62, 104, 56
L 1504.1618, 2803.3844, 0.0000, 1496.2213, 2818.8060, 0.0000, 62, 104, 56
L 1496.2213, 2818.8060, 0.0000, 1480.3231, 2833.6819, 0.0000, 62, 104, 56
L 1480.3231, 2833.6819, 0.0000, 1458.6313, 2824.9397, 0.0000, 62, 104, 56
L 1458.6313, 2824.9397, 0.0000, 1446.3144, 2811.5900, 0.0000, 62, 104, 56
L 1446.3144, 2811.5900, 0.0000, 1438.5526, 2792.8621, 0.0000, 62, 104, 56
L 1438.5526, 2792.8621, 0.0000, 1458.6313, 2781.8290, 0.0000, 62, 104, 56
L 1458.6313, 2781.8290, 0.0000, 1478.8888, 2779.7571, 0.0000, 62, 104, 56
L 1478.8888, 2779.7571, 0.0000, 1502.5488, 2783.6090, 0.0000, 62, 104, 56
L 1502.5488, 2783.6090, 0.0000, 1504.1618, 2803.3844, 0.0000, 62, 104, 56
L 1460.1795, 2785.4153, 0.0000, 1465.0057, 2785.4153, 0.0000, 62, 104, 56
L 1470.0509, 2785.4153, 0.0000, 1477.2523, 2785.4153, 0.0000, 62, 104, 56
L 1479.8788, 2785.4153, 0.0000, 1486.0732, 2785.4153, 0.0000, 62, 104, 56
L 1453.8579, 2797.3947, 0.0000, 1461.7383, 2797.3947, 0.0000, 62, 104, 56
L 1464.8035, 2797.3947, 0.0000, 1469.9124, 2797.3947, 0.0000, 62, 104, 56
L 1474.5006, 2797.3947, 0.0000, 1481.9300, 2797.3947, 0.0000, 62, 104, 56
L 1485.1552, 2797.3947, 0.0000, 1489.4765, 2797.3947, 0.0000, 62, 104, 56
L 1492.0268, 2797.3947, 0.0000, 1493.7584, 2797.3947, 0.0000, 62, 104, 56
L -883.7580, 2948.6589, 0.0000, -883.6466, 2977.1307, 0.0000, 62, 104, 56
L -883.6466, 2977.1307, 0.0000, -916.0514, 2990.3965, 0.0000, 62, 104, 56
L -916.0514, 2990.3965, 0.0000, -945.6605, 2977.9652, 0.0000, 62, 104, 56
L -945.6605, 2977.9652, 0.0000, -975.7862, 2963.8084, 0.0000, 62, 104, 56
L -975.7862, 2963.8084, 0.0000, -973.5941, 2934.1636, 0.0000, 62, 104, 56
L -973.5941, 2934.1636, 0.0000, -945.6605, 2919.3526, 0.0000, 62, 104, 56
L -945.6605, 2919.3526, 0.0000, -915.6463, 2905.0375, 0.0000, 62, 104, 56
L -915.6463, 2905.0375, 0.0000, -885.4336, 2921.4166, 0.0000, 62, 104, 56
L -885.4336, 2921.4166, 0.0000, -883.7580, 2948.6589, 0.0000, 62, 104, 56
L 2748.3401, 2991.4303, 0.0000, 2745.9201, 3013.3683, 0.0000, 86, 132, 70
L 2745.9201, 3013.3683, 0.0000, 2719.6084, 3017.3428, 0.0000, 86, 132, 70
L 2719.6084, 3017.3428, 0.0000, 2696.8845, 3015.7908, 0.0000, 86, 132, 70
L 2696.8845, 3015.7908, 0.0000, 2674.9252, 3003.1032, 0.0000, 86, 132, 70
L 2674.9252, 3003.1032, 0.0000, 2683.8834, 2982.4310, 0.0000, 86, 132, 70
L 2683.8834, 2982.4310, 0.0000, 2696.8845, 2967.0698, 0.0000, 86, 132, 70
L 2696.8845, 2967.0698, 0.0000, 2721.2638, 2957.8194, 0.0000, 86, 132, 70
L 2721.2638, 2957.8194, 0.0000, 2738.6173, 2974.5171, 0.0000, 86, 132, 70
L 2738.6173, 2974.5171, 0.0000, 2748.3401, 2991.4303, 0.0000, 86, 132, 70
L 2722.2211, 3011.4127, 0.0000, 2729.1920, 3011.4127, 0.0000, 62, 104, 56
L -2217.5484, -2969.2947, 0.0000, -2217.1764, -2941.9240, 0.0000, 62, 104, 56
L -2217.1764, -2941.9240, 0.0000, -2248.5549, -2930.2270, 0.0000, 62, 104, 56
L -2248.5549, -2930.2270, 0.0000, -2276.6593, -2941.3099, 0.0000, 62, 104, 56
L -2276.6593, -2941.3099, 0.0000, -2305.7523, -2954.7311, 0.0000, 62, 104, 56
L -2305.7523, -2954.7311, 0.0000, -2302.4166, -2982.8627, 0.0000, 62, 104, 56
L -2302.4166, -2982.8627, 0.0000, -2276.6593, -2997.2794, 0.0000, 62, 104, 56
L -2276.6593, -2997.2794, 0.0000, -2247.9384, -3011.2289, 0.0000, 62, 104, 56
L -2247.9384, -3011.2289, 0.0000, -2219.8956, -2994.7943, 0.0000, 62, 104, 56
L -2219.8956, -2994.7943, 0.0000, -2217.5484, -2969.2947, 0.0000, 62, 104, 56
L -2276.5594, -2995.1418, 0.0000, -2262.9459, -2995.1418, 0.0000, 62, 104, 56
L -2259.0445, -2995.1418, 0.0000, -2248.1921, -2995.1418, 0.0000, 62, 104, 56
L -2243.5980, -2995.1418, 0.0000, -2237.3520, -2995.1418, 0.0000, 62, 104, 56
L -2285.6525, -2977.9104, 0.0000, -2275.3118, -2977.9104, 0.0000, 62, 104, 56
L -2268.8473, -2977.9104, 0.0000, -2255.6702, -2977.9104, 0.0000, 62, 104, 56
L -2251.6124, -2977.9104, 0.0000, -2239.1451, -2977.9104, 0.0000, 62, 104, 56
L -2235.1443, -2977.9104, 0.0000, -2228.2588, -2977.9104, 0.0000, 62, 104, 56
L -2285.6525, -2960.6790, 0.0000, -2273.4708, -2960.6790, 0.0000, 62, 104, 56
L -2266.8041, -2960.6790, 0.0000, -2260.5247, -2960.6790, 0.0000, 62, 104, 56
L -2254.7959, -2960.6790, 0.0000, -2245.8374, -2960.6790, 0.0000, 62, 104, 56
L -2241.1837, -2960.6790, 0.0000, -2231.1801, -2960.6790, 0.0000, 62, 104, 56
L -2276.5594, -2943.4476, 0.0000, -2267.5867, -2943.4476, 0.0000, 62, 104, 56
L -2263.8474, -2943.4476, 0.0000, -2255.5240, -2943.4476, 0.0000, 62, 104, 56
L -2249.7884, -2943.4476, 0.0000, -2237.5238, -2943.4476, 0.0000, 62, 104, 56
L 2823.3491, -79.0600, 0.0000, 2799.5262, -56.4886, 0.0000, 62, 104, 56
L 2799.5262, -56.4886, 0.0000, 2775.4104, -38.6544, 0.0000, 62, 104, 56
L 2775.4104, -38.6544, 0.0000, 2738.4083, -38.8467, 0.0000, 62, 104, 56
L 2738.4083, -38.8467, 0.0000, 2726.4815, -67.0500, 0.0000, 62, 104, 56
L 2726.4815, -67.0500, 0.0000, 2719.7040, -93.0928, 0.0000, 62, 104, 56
L 2719.7040, -93.0928, 0.0000, 2738.4083, -119.2733, 0.0000, 62, 104, 56
L 2738.4083, -119.2733, 0.0000, 2774.1580, -113.6414, 0.0000, 62, 104, 56
L 2774.1580, -113.6414, 0.0000, 2805.0512, -105.4330, 0.0000, 62, 104, 56
L 2805.0512, -105.4330, 0.0000, 2823.3491, -79.0600, 0.0000, 62, 104, 56
L 2745.7471, -106.7148, 0.0000, 2756.3320, -106.7148, 0.0000, 62, 104, 56
L 2761.9366, -106.7148, 0.0000, 2771.9766, -106.7148, 0.0000, 62, 104, 56
L 2778.8921, -106.7148, 0.0000, 2787.2806, -106.7148, 0.0000, 62, 104, 56
L 2736.0180, -88.2783, 0.0000, 2743.9386, -88.2783, 0.0000, 62, 104, 56
L 2751.0324, -88.2783, 0.0000, 2762.0366, -88.2783, 0.0000, 62, 104, 56
L 2766.3028, -88.2783, 0.0000, 2779.4858, -88.2783, 0.0000, 62, 104, 56
L 2785.2737, -88.2783, 0.0000, 2792.7925, -88.2783, 0.0000, 62, 104, 56
L 2736.0180, -69.8418, 0.0000, 2744.8680, -69.8418, 0.0000, 62, 104, 56
L 2752.0442, -69.8418, 0.0000, 2758.7634, -69.8418, 0.0000, 62, 104, 56
L 2765.8449, -69.8418, 0.0000, 2777.7244, -69.8418, 0.0000, 62, 104, 56
L 2783.5045, -69.8418, 0.0000, 2797.4258, -69.8418, 0.0000, 62, 104, 56
L 2745.7471, -51.4052, 0.0000, 2754.9220, -51.4052, 0.0000, 62, 104, 56
L 2761.0807, -51.4052, 0.0000, 2773.8573, -51.4052, 0.0000, 62, 104, 56
L 2781.5952, -51.4052, 0.0000, 2787.6966, -51.4052, 0.0000, 62, 104, 56
L -2711.2074, 192.0723, 0.0000, -2728.1705, 220.9032, 0.0000, 62, 104, 56
L -2728.1705, 220.9032, 0.0000, -2762.3187, 228.1288, 0.0000, 62, 104, 56
L -2762.3187, 228.1288, 0.0000, -2799.5044, 233.8744, 0.0000, 62, 104, 56
L -2799.5044, 233.8744, 0.0000, -2821.4720, 207.4129, 0.0000, 62, 104, 56
L -2821.4720, 207.4129, 0.0000, -2812.0291, 179.5500, 0.0000, 62, 104, 56
L -2812.0291, 179.5500, 0.0000, -2799.5044, 150.2701, 0.0000, 62, 104, 56
L -2799.5044, 150.2701, 0.0000, -2760.5737, 147.9008, 0.0000, 62, 104, 56
L -2760.5737, 147.9008, 0.0000, -2735.8684, 168.5380, 0.0000, 62, 104, 56
L -2735.8684, 168.5380, 0.0000, -2711.2074, 192.0723, 0.0000, 62, 104, 56
L -2792.2714, 162.8029, 0.0000, -2784.2974, 162.8029, 0.0000, 62, 104, 56
L -2779.8574, 162.8029, 0.0000, -2764.8641, 162.8029, 0.0000, 62, 104, 56
L -2758.5243, 162.8029, 0.0000, -2748.9595, 162.8029, 0.0000, 62, 104, 56
L -2802.5686, 182.3158, 0.0000, -2793.1968, 182.3158, 0.0000, 62, 104, 56
L -2788.8390, 182.3158, 0.0000, -2776.9494, 182.3158, 0.0000, 62, 104, 56
L -2772.3038, 182.3158, 0.0000, -2763.6563, 182.3158, 0.0000, 62, 104, 56
L -2755.1536, 182.3158, 0.0000, -2747.7671, 182.3158, 0.0000, 62, 104, 56
L -2739.6807, 182.3158, 0.0000, -2737.5756, 182.3158, 0.0000, 62, 104, 56
L -2802.5686, 201.8287, 0.0000, -2792.5399, 201.8287, 0.0000, 62, 104, 56
L -2786.8817, 201.8287, 0.0000, -2772.6156, 201.8287, 0.0000, 62, 104, 56
L -2766.8656, 201.8287, 0.0000, -2756.7455, 201.8287, 0.0000, 62, 104, 56
L -2751.2626, 201.8287, 0.0000, -2742.6946, 201.8287, 0.0000, 62, 104, 56
L -2792.2714, 221.3417, 0.0000, -2779.6552, 221.3417, 0.0000, 62, 104, 56
L -2773.4892, 221.3417, 0.0000, -2761.1157, 221.3417, 0.0000, 62, 104, 56
L -2755.5937, 221.3417, 0.0000, -2747.8727, 221.3417, 0.0000, 62, 104, 56
L -2148.5189, -2974.7317, 0.0000, -2140.5830, -2974.7317, 0.0000, 62, 104, 56
L 2762.7207, 1620.4016, 0.0000, 2769.8402, 1620.4016, 0.0000, 62, 104, 56
L 2774.4743, 1620.4016, 0.0000, 2781.2754, 1620.4016, 0.0000, 62, 104, 56
L -2080.2425, -2790.0232, 0.0000, -2097.2893, -2769.5691, 0.0000, 62, 104, 56
L -2097.2893, -2769.5691, 0.0000, -2118.1097, -2748.6029, 0.0000, 62, 104, 56
L -2118.1097, -2748.6029, 0.0000, -2150.4034, -2756.8071, 0.0000, 62, 104, 56
L -2150.4034, -2756.8071, 0.0000, -2163.4821, -2779.1398, 0.0000, 62, 104, 56
L -2163.4821, -2779.1398, 0.0000, -2175.2149, -2804.4083, 0.0000, 62, 104, 56
L -2175.2149, -2804.4083, 0.0000, -2150.4034, -2823.2393, 0.0000, 62, 104, 56
L -2150.4034, -2823.2393, 0.0000, -2120.2778, -2821.3606, 0.0000, 62, 104, 56
L -2120.2778, -2821.3606, 0.0000, -2087.7247, -2817.0583, 0.0000, 62, 104, 56
L -2087.7247, -2817.0583, 0.0000, -2080.2425, -2790.0232, 0.0000, 62, 104, 56
L -2146.2213, -2815.3444, 0.0000, -2139.2303, -2815.3444, 0.0000, 62, 104, 56
L -2133.5478, -2815.3444, 0.0000, -2124.9460, -2815.3444, 0.0000, 62, 104, 56
L -2117.9446, -2815.3444, 0.0000, -2107.8116, -2815.3444, 0.0000, 62, 104, 56
L -2155.1295, -2798.4636, 0.0000, -2144.4946, -2798.4636, 0.0000, 62, 104, 56
L -2137.9090, -2798.4636, 0.0000, -2128.3785, -2798.4636, 0.0000, 62, 104, 56
L -2124.0775, -2798.4636, 0.0000, -2115.6217, -2798.4636, 0.0000, 62, 104, 56
L -2109.5526, -2798.4636, 0.0000, -2102.8037, -2798.4636, 0.0000, 62, 104, 56
L -2155.1295, -2781.5827, 0.0000, -2144.2610, -2781.5827, 0.0000, 62, 104, 56
L -2138.0526, -2781.5827, 0.0000, -2127.7126, -2781.5827, 0.0000, 62, 104, 56
L -2123.9858, -2781.5827, 0.0000, -2113.8770, -2781.5827, 0.0000, 62, 104, 56
L -2107.3878, -2781.5827, 0.0000, -2098.9034, -2781.5827, 0.0000, 62, 104, 56
L -2146.2213, -2764.7019, 0.0000, -2136.0066, -2764.7019, 0.0000, 62, 104, 56
L -2129.6001, -2764.7019, 0.0000, -2122.9391, -2764.7019, 0.0000, 62, 104, 56
L -2116.8581, -2764.7019, 0.0000, -2107.8116, -2764.7019, 0.0000, 62, 104, 56
L 667.0565, 3042.0038, 0.0000, 692.7102, 3024.2963, 0.0000, 62, 104, 56
L 692.7102, 3024.2963, 0.0000, 725.6684, 3008.2825, 0.0000, 62, 104, 56
L 725.6684, 3008.2825, 0.0000, 754.6644, 3029.3368, 0.0000, 62, 104, 56
L 693.4064, 3027.5159, 0.0000, 704.6896, 3027.5159, 0.0000, 62, 104, 56
L 709.2318, 3027.5159, 0.0000, 722.8089, 3027.5159, 0.0000, 62, 104, 56
L 727.0804, 3027.5159, 0.0000, 737.2332, 3027.5159, 0.0000, 62, 104, 56
L 1888.6084, -2793.5503, 0.0000, 1873.6145, -2773.2649, 0.0000, 62, 104, 56
L 1873.6145, -2773.2649, 0.0000, 1852.9616, -2752.4913, 0.0000, 62, 104, 56
L 1852.9616, -2752.4913, 0.0000, 1821.8947, -2761.9662, 0.0000, 62, 104, 56
L 1821.8947, -2761.9662, 0.0000, 1807.9677, -2782.7567, 0.0000, 62, 104, 56
L 1807.9677, -2782.7567, 0.0000, 1796.3545, -2807.8099, 0.0000, 62, 104, 56
L 1796.3545, -2807.8099, 0.0000, 1821.8947, -2825.1344, 0.0000, 62, 104, 56
L 1821.8947, -2825.1344, 0.0000, 1850.8156, -2824.6293, 0.0000, 62, 104, 56
L 1850.8156, -2824.6293, 0.0000, 1883.0816, -2820.3497, 0.0000, 62, 104, 56
L 1883.0816, -2820.3497, 0.0000, 1888.6084, -2793.5503, 0.0000, 62, 104, 56
L 1825.3578, -2818.3044, 0.0000, 1835.0786, -2818.3044, 0.0000, 62, 104, 56
L 1841.3666, -2818.3044, 0.0000, 1850.1281, -2818.3044, 0.0000, 62, 104, 56
L 1855.0022, -2818.3044, 0.0000, 1862.9073, -2818.3044, 0.0000, 62, 104, 56
L 1816.6492, -2801.8017, 0.0000, 1825.6666, -2801.8017, 0.0000, 62, 104, 56
L 1831.8721, -2801.8017, 0.0000, 1844.8610, -2801.8017, 0.0000, 62, 104, 56
L 1851.4811, -2801.8017, 0.0000, 1858.1877, -2801.8017, 0.0000, 62, 104, 56
L 1864.7728, -2801.8017, 0.0000, 1870.8612, -2801.8017, 0.0000, 62, 104, 56
L 1816.6492, -2785.2989, 0.0000, 1829.4171, -2785.2989, 0.0000, 62, 104, 56
L 1834.5974, -2785.2989, 0.0000, 1847.3871, -2785.2989, 0.0000, 62, 104, 56
L 1853.8578, -2785.2989, 0.0000, 1864.9406, -2785.2989, 0.0000, 62, 104, 56
L 1871.6149, -2785.2989, 0.0000, 1871.6160, -2785.2989, 0.0000, 62, 104, 56
L 1825.3578, -2768.7962, 0.0000, 1831.3976, -2768.7962, 0.0000, 62, 104, 56
L 1836.3591, -2768.7962, 0.0000, 1845.9333, -2768.7962, 0.0000, 62, 104, 56
L 1852.0216, -2768.7962, 0.0000, 1862.9073, -2768.7962, 0.0000, 62, 104, 56
L 2921.6398, 1267.7197, 0.0000, 2904.1412, 1284.5753, 0.0000, 62, 104, 56
L 2904.1412, 1284.5753, 0.0000, 2885.8401, 1296.5347, 0.0000, 62, 104, 56
L 2885.8401, 1296.5347, 0.0000, 2858.6460, 1297.5427, 0.0000, 62, 104, 56
L 2858.6460, 1297.5427, 0.0000, 2849.5936, 1276.6884, 0.0000, 62, 104, 56
L 2849.5936, 1276.6884, 0.0000, 2846.1136, 1257.7124, 0.0000, 62, 104, 56
L 2858.6460, 1237.8968, 0.0000, 2885.1970, 1241.8954, 0.0000, 62, 104, 56
L 2829.7755, 2676.7126, 0.0000, 2816.7076, 2693.1672, 0.0000, 62, 104, 56
L 2816.7076, 2693.1672, 0.0000, 2799.9646, 2710.0630, 0.0000, 62, 104, 56
L 2799.9646, 2710.0630, 0.0000, 2774.3019, 2702.9753, 0.0000, 62, 104, 56
L 2774.3019, 2702.9753, 0.0000, 2763.4577, 2685.4679, 0.0000, 62, 104, 56
L 2763.4577, 2685.4679, 0.0000, 2753.9851, 2665.1301, 0.0000, 62, 104, 56
L 2753.9851, 2665.1301, 0.0000, 2774.3019, 2650.4498, 0.0000, 62, 104, 56
L 2774.3019, 2650.4498, 0.0000, 2798.2141, 2651.5026, 0.0000, 62, 104, 56
L 2798.2141, 2651.5026, 0.0000, 2824.4297, 2654.9446, 0.0000, 62, 104, 56
L 2824.4297, 2654.9446, 0.0000, 2829.7755, 2676.7126, 0.0000, 62, 104, 56
L 2777.4290, 2656.4552, 0.0000, 2783.0514, 2656.4552, 0.0000, 62, 104, 56
L 2786.6639, 2656.4552, 0.0000, 2797.0075, 2656.4552, 0.0000, 62, 104, 56
L 2801.3560, 2656.4552, 0.0000, 2806.9997, 2656.4552, 0.0000, 62, 104, 56
