P 2525.090, -668.780, 0.0000, 205, 120, 45, 3, N
P 2525.090, -462.780, 0.0000, 115, 110, 104, 1, S
P 2620.090, -557.780, 0.0000, 115, 110, 104, 1, E
P 2430.090, -557.780, 0.0000, 115, 110, 104, 1, W
L 452.0034, 433.3250, 0.0000, 451.7484, 450.1250, 0.0000, 116, 88, 56
L 451.7484, 450.1250, 0.0000, 441.5484, 450.1250, 0.0000, 116, 88, 56
L 444.0984, 450.1250, 0.0000, 443.5884, 459.7250, 0.0000, 116, 88, 56
L 449.1984, 450.1250, 0.0000, 449.9634, 459.7250, 0.0000, 116, 88, 56
L 450.5484, 427.6250, 0.0000, 449.8036, 430.0937, 0.0000, 116, 88, 56
L 449.8036, 430.0937, 0.0000, 447.8536, 431.6195, 0.0000, 116, 88, 56
L 447.8536, 431.6195, 0.0000, 445.4433, 431.6195, 0.0000, 116, 88, 56
L 445.4433, 431.6195, 0.0000, 443.4933, 430.0937, 0.0000, 116, 88, 56
L 443.4933, 430.0937, 0.0000, 442.7484, 427.6250, 0.0000, 116, 88, 56
L 442.7484, 427.6250, 0.0000, 443.4933, 425.1563, 0.0000, 116, 88, 56
L 443.4933, 425.1563, 0.0000, 445.4433, 423.6306, 0.0000, 116, 88, 56
L 445.4433, 423.6306, 0.0000, 447.8536, 423.6306, 0.0000, 116, 88, 56
L 447.8536, 423.6306, 0.0000, 449.8036, 425.1563, 0.0000, 116, 88, 56
L 449.8036, 425.1563, 0.0000, 450.5484, 427.6250, 0.0000, 116, 88, 56
L 441.5484, 425.2250, 0.0000, 443.6484, 419.8250, 0.0000, 116, 88, 56
L 443.6484, 419.8250, 0.0000, 449.6484, 419.8250, 0.0000, 116, 88, 56
L 449.6484, 419.8250, 0.0000, 451.7484, 425.2250, 0.0000, 116, 88, 56
L 451.7484, 425.2250, 0.0000, 441.5484, 425.2250, 0.0000, 116, 88, 56
L 451.7484, 421.6250, 0.0000, 455.6484, 426.4250, 0.0000, 116, 88, 56
L 441.5484, 445.3250, 0.0000, 451.7484, 446.5250, 0.0000, 116, 88, 56
L 452.4595, 440.5250, 0.0000, 453.7125, 442.7250, 0.0000, 116, 88, 56
L 453.7125, 442.7250, 0.0000, 455.0484, 444.9250, 0.0000, 116, 88, 56
L 455.0484, 444.9250, 0.0000, 456.3844, 447.1250, 0.0000, 116, 88, 56
L 456.3844, 447.1250, 0.0000, 457.6373, 449.3250, 0.0000, 116, 88, 56
L 457.6373, 449.3250, 0.0000, 458.7293, 451.5250, 0.0000, 116, 88, 56
L 458.7293, 451.5250, 0.0000, 459.5924, 453.7250, 0.0000, 116, 88, 56
L 666.1539, 413.0183, 0.0000, 665.8989, 396.2183, 0.0000, 116, 88, 56
L 665.8989, 396.2183, 0.0000, 676.6089, 396.2183, 0.0000, 116, 88, 56
L 676.6089, 396.2183, 0.0000, 676.3539, 413.0183, 0.0000, 116, 88, 56
L 676.3539, 413.0183, 0.0000, 666.1539, 413.0183, 0.0000, 116, 88, 56
L 668.7039, 413.0183, 0.0000, 668.1939, 422.6183, 0.0000, 116, 88, 56
L 673.8039, 413.0183, 0.0000, 674.5689, 422.6183, 0.0000, 116, 88, 56
L 675.1539, 390.5183, 0.0000, 674.4091, 392.9870, 0.0000, 116, 88, 56
L 674.4091, 392.9870, 0.0000, 672.4591, 394.5128, 0.0000, 116, 88, 56
L 672.4591, 394.5128, 0.0000, 670.0488, 394.5128, 0.0000, 116, 88, 56
L 670.0488, 394.5128, 0.0000, 668.0988, 392.9870, 0.0000, 116, 88, 56
L 668.0988, 392.9870, 0.0000, 667.3539, 390.5183, 0.0000, 116, 88, 56
L 667.3539, 390.5183, 0.0000, 668.0988, 388.0497, 0.0000, 116, 88, 56
L 668.0988, 388.0497, 0.0000, 670.0488, 386.5239, 0.0000, 116, 88, 56
L 670.0488, 386.5239, 0.0000, 672.4591, 386.5239, 0.0000, 116, 88, 56
L 672.4591, 386.5239, 0.0000, 674.4091, 388.0497, 0.0000, 116, 88, 56
L 674.4091, 388.0497, 0.0000, 675.1539, 390.5183, 0.0000, 116, 88, 56
L 666.1539, 388.1183, 0.0000, 668.2539, 382.7183, 0.0000, 116, 88, 56
L 668.2539, 382.7183, 0.0000, 674.2539, 382.7183, 0.0000, 116, 88, 56
L 674.2539, 382.7183, 0.0000, 676.3539, 388.1183, 0.0000, 116, 88, 56
L 676.3539, 388.1183, 0.0000, 666.1539, 388.1183, 0.0000, 116, 88, 56
L 676.3539, 384.5183, 0.0000, 680.2539, 389.3183, 0.0000, 116, 88, 56
L 666.1539, 408.2183, 0.0000, 676.3539, 409.4183, 0.0000, 116, 88, 56
L 677.0650, 403.4183, 0.0000, 678.3180, 405.6183, 0.0000, 116, 88, 56
L 678.3180, 405.6183, 0.0000, 679.6539, 407.8183, 0.0000, 116, 88, 56
L 679.6539, 407.8183, 0.0000, 680.9899, 410.0183, 0.0000, 116, 88, 56
L 680.9899, 410.0183, 0.0000, 682.2428, 412.2183, 0.0000, 116, 88, 56
L 682.2428, 412.2183, 0.0000, 683.3348, 414.4183, 0.0000, 116, 88, 56
L 683.3348, 414.4183, 0.0000, 684.1979, 416.6183, 0.0000, 116, 88, 56
L 509.0988, 504.8234, 0.0000, 508.8438, 488.0234, 0.0000, 116, 88, 56
L 508.8438, 488.0234, 0.0000, 519.5538, 488.0234, 0.0000, 116, 88, 56
L 519.5538, 488.0234, 0.0000, 519.2988, 504.8234, 0.0000, 116, 88, 56
L 519.2988, 504.8234, 0.0000, 509.0988, 504.8234, 0.0000, 116, 88, 56
L 511.6488, 504.8234, 0.0000, 511.1388, 514.4234, 0.0000, 116, 88, 56
L 516.7488, 504.8234, 0.0000, 517.5138, 514.4234, 0.0000, 116, 88, 56
L 518.0988, 482.3234, 0.0000, 517.3540, 484.7921, 0.0000, 116, 88, 56
L 517.3540, 484.7921, 0.0000, 515.4040, 486.3178, 0.0000, 116, 88, 56
L 515.4040, 486.3178, 0.0000, 512.9937, 486.3178, 0.0000, 116, 88, 56
L 512.9937, 486.3178, 0.0000, 511.0437, 484.7921, 0.0000, 116, 88, 56
L 511.0437, 484.7921, 0.0000, 510.2988, 482.3234, 0.0000, 116, 88, 56
L 510.2988, 482.3234, 0.0000, 511.0437, 479.8547, 0.0000, 116, 88, 56
L 511.0437, 479.8547, 0.0000, 512.9937, 478.3289, 0.0000, 116, 88, 56
L 512.9937, 478.3289, 0.0000, 515.4040, 478.3289, 0.0000, 116, 88, 56
L 515.4040, 478.3289, 0.0000, 517.3540, 479.8547, 0.0000, 116, 88, 56
L 517.3540, 479.8547, 0.0000, 518.0988, 482.3234, 0.0000, 116, 88, 56
L 509.0988, 479.9234, 0.0000, 511.1988, 474.5234, 0.0000, 116, 88, 56
L 511.1988, 474.5234, 0.0000, 517.1988, 474.5234, 0.0000, 116, 88, 56
L 517.1988, 474.5234, 0.0000, 519.2988, 479.9234, 0.0000, 116, 88, 56
L 519.2988, 479.9234, 0.0000, 509.0988, 479.9234, 0.0000, 116, 88, 56
L 519.2988, 476.3234, 0.0000, 523.1988, 481.1234, 0.0000, 116, 88, 56
L 509.0988, 500.0234, 0.0000, 519.2988, 501.2234, 0.0000, 116, 88, 56
L 520.0099, 495.2234, 0.0000, 521.2629, 497.4234, 0.0000, 116, 88, 56
L 521.2629, 497.4234, 0.0000, 522.5988, 499.6234, 0.0000, 116, 88, 56
L 522.5988, 499.6234, 0.0000, 523.9348, 501.8234, 0.0000, 116, 88, 56
L 523.9348, 501.8234, 0.0000, 525.1877, 504.0234, 0.0000, 116, 88, 56
L 525.1877, 504.0234, 0.0000, 526.2797, 506.2234, 0.0000, 116, 88, 56
L 526.2797, 506.2234, 0.0000, 527.1428, 508.4234, 0.0000, 116, 88, 56
L 330.5629, 538.8078, 0.0000, 330.3079, 522.0078, 0.0000, 116, 88, 56
L 330.3079, 522.0078, 0.0000, 341.0179, 522.0078, 0.0000, 116, 88, 56
L 341.0179, 522.0078, 0.0000, 340.7629, 538.8078, 0.0000, 116, 88, 56
L 340.7629, 538.8078, 0.0000, 330.5629, 538.8078, 0.0000, 116, 88, 56
L 333.1129, 538.8078, 0.0000, 332.6029, 548.4078, 0.0000, 116, 88, 56
L 338.2129, 538.8078, 0.0000, 338.9779, 548.4078, 0.0000, 116, 88, 56
L 339.5629, 516.3078, 0.0000, 338.8180, 518.7765, 0.0000, 116, 88, 56
L 338.8180, 518.7765, 0.0000, 336.8680, 520.3023, 0.0000, 116, 88, 56
L 336.8680, 520.3023, 0.0000, 334.4577, 520.3023, 0.0000, 116, 88, 56
L 334.4577, 520.3023, 0.0000, 332.5077, 518.7765, 0.0000, 116, 88, 56
L 332.5077, 518.7765, 0.0000, 331.7629, 516.3078, 0.0000, 116, 88, 56
L 331.7629, 516.3078, 0.0000, 332.5077, 513.8391, 0.0000, 116, 88, 56
L 332.5077, 513.8391, 0.0000, 334.4577, 512.3134, 0.0000, 116, 88, 56
L 334.4577, 512.3134, 0.0000, 336.8680, 512.3134, 0.0000, 116, 88, 56
L 336.8680, 512.3134, 0.0000, 338.8180, 513.8391, 0.0000, 116, 88, 56
L 338.8180, 513.8391, 0.0000, 339.5629, 516.3078, 0.0000, 116, 88, 56
L 330.5629, 513.9078, 0.0000, 332.6629, 508.5078, 0.0000, 116, 88, 56
L 332.6629, 508.5078, 0.0000, 338.6629, 508.5078, 0.0000, 116, 88, 56
L 338.6629, 508.5078, 0.0000, 340.7629, 513.9078, 0.0000, 116, 88, 56
L 340.7629, 513.9078, 0.0000, 330.5629, 513.9078, 0.0000, 116, 88, 56
L 340.7629, 510.3078, 0.0000, 344.6629, 515.1078, 0.0000, 116, 88, 56
L 330.5629, 534.0078, 0.0000, 340.7629, 535.2078, 0.0000, 116, 88, 56
L 341.4740, 529.2078, 0.0000, 342.7269, 531.4078, 0.0000, 116, 88, 56
L 342.7269, 531.4078, 0.0000, 344.0629, 533.6078, 0.0000, 116, 88, 56
L 344.0629, 533.6078, 0.0000, 345.3988, 535.8078, 0.0000, 116, 88, 56
L 345.3988, 535.8078, 0.0000, 346.6518, 538.0078, 0.0000, 116, 88, 56
L 346.6518, 538.0078, 0.0000, 347.7437, 540.2078, 0.0000, 116, 88, 56
L 347.7437, 540.2078, 0.0000, 348.6068, 542.4078, 0.0000, 116, 88, 56
L -256.7252, -737.7800, 0.0000, -429.3705, -737.7800, 0.0000, 45, 40, 38
L -429.3705, -737.7800, 0.0000, -429.3705, -476.1963, 0.0000, 45, 40, 38
L -429.3705, -476.1963, 0.0000, -256.7252, -476.1963, 0.0000, 45, 40, 38
L -429.3705, -606.9881, 0.0000, -308.5188, -606.9881, 0.0000, 45, 40, 38
L -214.0967, -476.1963, 0.0000, -127.7741, -737.7800, 0.0000, 45, 40, 38
L -127.7741, -737.7800, 0.0000, -41.4515, -476.1963, 0.0000, 45, 40, 38
L -170.9354, -580.8298, 0.0000, -84.6128, -580.8298, 0.0000, 45, 40, 38
L 173.8223, -698.5424, 0.0000, 139.2932, -737.7800, 0.0000, 45, 40, 38
L 139.2932, -737.7800, 0.0000, 35.7061, -737.7800, 0.0000, 45, 40, 38
L 35.7061, -737.7800, 0.0000, 1.1770, -690.6949, 0.0000, 45, 40, 38
L 1.1770, -690.6949, 0.0000, 1.1770, -633.1465, 0.0000, 45, 40, 38
L 1.1770, -633.1465, 0.0000, 35.7061, -606.9881, 0.0000, 45, 40, 38
L 35.7061, -606.9881, 0.0000, 139.2932, -606.9881, 0.0000, 45, 40, 38
L 139.2932, -606.9881, 0.0000, 173.8223, -575.5981, 0.0000, 45, 40, 38
L 173.8223, -575.5981, 0.0000, 173.8223, -518.0497, 0.0000, 45, 40, 38
L 173.8223, -518.0497, 0.0000, 139.2932, -476.1963, 0.0000, 45, 40, 38
L 139.2932, -476.1963, 0.0000, 35.7061, -476.1963, 0.0000, 45, 40, 38
L 35.7061, -476.1963, 0.0000, 1.1770, -518.0497, 0.0000, 45, 40, 38
L 216.4507, -737.7800, 0.0000, 389.0960, -737.7800, 0.0000, 45, 40, 38
L 302.7734, -737.7800, 0.0000, 302.7734, -476.1963, 0.0000, 45, 40, 38
L 646.9982, -476.1963, 0.0000, 646.9982, -737.7800, 0.0000, 45, 40, 38
L 646.9982, -737.7800, 0.0000, 819.6435, -737.7800, 0.0000, 45, 40, 38
L 646.9982, -620.0673, 0.0000, 767.8499, -620.0673, 0.0000, 45, 40, 38
L 862.2719, -476.1963, 0.0000, 862.2719, -737.7800, 0.0000, 45, 40, 38
L 862.2719, -737.7800, 0.0000, 983.1236, -737.7800, 0.0000, 45, 40, 38
L 983.1236, -737.7800, 0.0000, 1026.2849, -685.4633, 0.0000, 45, 40, 38
L 1026.2849, -685.4633, 0.0000, 983.1236, -620.0673, 0.0000, 45, 40, 38
L 983.1236, -620.0673, 0.0000, 862.2719, -620.0673, 0.0000, 45, 40, 38
L 922.6978, -620.0673, 0.0000, 1034.9172, -476.1963, 0.0000, 45, 40, 38
L 1250.1909, -737.7800, 0.0000, 1077.5456, -737.7800, 0.0000, 45, 40, 38
L 1077.5456, -737.7800, 0.0000, 1077.5456, -476.1963, 0.0000, 45, 40, 38
L 1077.5456, -476.1963, 0.0000, 1250.1909, -476.1963, 0.0000, 45, 40, 38
L 1077.5456, -606.9881, 0.0000, 1198.3973, -606.9881, 0.0000, 45, 40, 38
L 1465.4646, -737.7800, 0.0000, 1292.8194, -737.7800, 0.0000, 45, 40, 38
L 1292.8194, -737.7800, 0.0000, 1292.8194, -476.1963, 0.0000, 45, 40, 38
L 1292.8194, -476.1963, 0.0000, 1465.4646, -476.1963, 0.0000, 45, 40, 38
L 1292.8194, -606.9881, 0.0000, 1413.6711, -606.9881, 0.0000, 45, 40, 38
L 1508.0931, -476.1963, 0.0000, 1508.0931, -737.7800, 0.0000, 45, 40, 38
L 1508.0931, -737.7800, 0.0000, 1628.9448, -737.7800, 0.0000, 45, 40, 38
L 1628.9448, -737.7800, 0.0000, 1672.1061, -685.4633, 0.0000, 45, 40, 38
L 1672.1061, -685.4633, 0.0000, 1628.9448, -620.0673, 0.0000, 45, 40, 38
L 1628.9448, -620.0673, 0.0000, 1508.0931, -620.0673, 0.0000, 45, 40, 38
L 1766.5281, -476.1963, 0.0000, 1852.8508, -476.1963, 0.0000, 45, 40, 38
L 1852.8508, -476.1963, 0.0000, 1896.0121, -554.6714, 0.0000, 45, 40, 38
L 1896.0121, -554.6714, 0.0000, 1896.0121, -659.3049, 0.0000, 45, 40, 38
L 1896.0121, -659.3049, 0.0000, 1852.8508, -737.7800, 0.0000, 45, 40, 38
L 1852.8508, -737.7800, 0.0000, 1766.5281, -737.7800, 0.0000, 45, 40, 38
L 1766.5281, -737.7800, 0.0000, 1723.3668, -659.3049, 0.0000, 45, 40, 38
L 1723.3668, -659.3049, 0.0000, 1723.3668, -554.6714, 0.0000, 45, 40, 38
L 1723.3668, -554.6714, 0.0000, 1766.5281, -476.1963, 0.0000, 45, 40, 38
L 1938.6406, -476.1963, 0.0000, 1938.6406, -737.7800, 0.0000, 45, 40, 38
L 1938.6406, -737.7800, 0.0000, 2059.4922, -737.7800, 0.0000, 45, 40, 38
L 2059.4922, -737.7800, 0.0000, 2102.6536, -685.4633, 0.0000, 45, 40, 38
L 2102.6536, -685.4633, 0.0000, 2059.4922, -620.0673, 0.0000, 45, 40, 38
L 2059.4922, -620.0673, 0.0000, 1938.6406, -620.0673, 0.0000, 45, 40, 38
L 1999.0664, -620.0673, 0.0000, 2111.2858, -476.1963, 0.0000, 45, 40, 38
L 2153.9143, -737.7800, 0.0000, 2326.5596, -737.7800, 0.0000, 45, 40, 38
L 2240.2369, -737.7800, 0.0000, 2240.2369, -476.1963, 0.0000, 45, 40, 38
L 1485.2000, -180.4000, 0.0000, 1519.2000, -173.6000, 0.0000, 118, 90, 54
L 1519.2000, -173.6000, 0.0000, 1573.6000, -170.8800, 0.0000, 118, 90, 54
L 1573.6000, -170.8800, 0.0000, 1614.4000, -176.3200, 0.0000, 118, 90, 54
L 1614.4000, -176.3200, 0.0000, 1631.4000, -187.2000, 0.0000, 118, 90, 54
L 1500.1600, -149.1200, 0.0000, 1539.6000, -142.3200, 0.0000, 78, 58, 38
L 1539.6000, -142.3200, 0.0000, 1583.8000, -142.3200, 0.0000, 78, 58, 38
L 1583.8000, -142.3200, 0.0000, 1615.7600, -151.8400, 0.0000, 78, 58, 38
L 1485.2000, -180.4000, 0.0000, 1500.1600, -149.1200, 0.0000, 118, 90, 54
L 1631.4000, -187.2000, 0.0000, 1615.7600, -151.8400, 0.0000, 118, 90, 54
L 1625.5563, -183.4600, 0.0000, 1629.7458, -183.4600, 0.0000, 118, 90, 54
L 1487.3139, -175.9800, 0.0000, 1507.3000, -175.9800, 0.0000, 118, 90, 54
L 1611.8500, -175.9800, 0.0000, 1626.4373, -175.9800, 0.0000, 118, 90, 54
L 1490.8913, -168.5000, 0.0000, 1623.1288, -168.5000, 0.0000, 118, 90, 54
L 1494.4687, -161.0200, 0.0000, 1619.8204, -161.0200, 0.0000, 118, 90, 54
L 1498.0461, -153.5400, 0.0000, 1616.5119, -153.5400, 0.0000, 118, 90, 54
L 1517.9080, -146.0600, 0.0000, 1596.3557, -146.0600, 0.0000, 118, 90, 54
L 1498.4600, -156.2600, 0.0000, 1618.8200, -156.2600, 0.0000, 78, 58, 38
L 1500.5000, -151.5000, 0.0000, 1616.7800, -151.5000, 0.0000, 78, 58, 38
L 1492.0000, -174.9600, 0.0000, 1624.6000, -176.3200, 0.0000, 78, 58, 38
L 1629.3600, -185.8400, 0.0000, 1658.6000, -202.1600, 0.0000, 118, 90, 54
L 1579.0400, -170.8800, 0.0000, 1570.8800, -270.1600, 0.0000, 78, 58, 38
L 1517.8400, -173.6000, 0.0000, 1512.4000, -240.2400, 0.0000, 78, 58, 38
L 1604.8800, -257.9200, 0.0000, 1607.6000, -195.3600, 0.0000, 204, 194, 172
L 1607.6000, -195.3600, 0.0000, 1580.4000, -185.8400, 0.0000, 204, 194, 172
L 1580.4000, -185.8400, 0.0000, 1543.6800, -192.6400, 0.0000, 204, 194, 172
L 1543.6800, -192.6400, 0.0000, 1540.9600, -253.8400, 0.0000, 204, 194, 172
L 1540.9600, -253.8400, 0.0000, 1573.6000, -263.3600, 0.0000, 204, 194, 172
L 1573.6000, -263.3600, 0.0000, 1604.8800, -257.9200, 0.0000, 204, 194, 172
L 1584.6800, -257.2400, 0.0000, 1604.9096, -257.2400, 0.0000, 164, 152, 128
L 1585.0800, -250.4400, 0.0000, 1605.2052, -250.4400, 0.0000, 164, 152, 128
L 1585.4800, -243.6400, 0.0000, 1605.5009, -243.6400, 0.0000, 164, 152, 128
L 1585.8800, -236.8400, 0.0000, 1605.7965, -236.8400, 0.0000, 164, 152, 128
L 1586.2800, -230.0400, 0.0000, 1606.0922, -230.0400, 0.0000, 164, 152, 128
L 1586.6800, -223.2400, 0.0000, 1606.3878, -223.2400, 0.0000, 164, 152, 128
L 1587.0800, -216.4400, 0.0000, 1606.6835, -216.4400, 0.0000, 164, 152, 128
L 1587.4800, -209.6400, 0.0000, 1606.9791, -209.6400, 0.0000, 164, 152, 128
L 1587.8800, -202.8400, 0.0000, 1607.2748, -202.8400, 0.0000, 164, 152, 128
L 1588.2800, -196.0400, 0.0000, 1607.5704, -196.0400, 0.0000, 164, 152, 128
L 1549.1200, -241.6000, 0.0000, 1595.3600, -245.6800, 0.0000, 164, 152, 128
L 1546.4000, -218.4800, 0.0000, 1598.0800, -222.5600, 0.0000, 164, 152, 128
L 1539.6000, -256.5600, 0.0000, 1606.2400, -260.6400, 0.0000, 78, 58, 38
L 1477.0400, -202.1600, 0.0000, 1539.6000, -248.4000, 0.0000, 78, 58, 38
L 1479.7600, -200.8000, 0.0000, 1536.8800, -244.3200, 0.0000, 204, 194, 172
L 1536.8800, -244.3200, 0.0000, 1532.8000, -184.4800, 0.0000, 204, 194, 172
L 1532.8000, -184.4800, 0.0000, 1479.7600, -200.8000, 0.0000, 204, 194, 172
L 1531.0788, -239.9000, 0.0000, 1536.5786, -239.9000, 0.0000, 164, 152, 128
L 1519.4763, -231.0600, 0.0000, 1535.9759, -231.0600, 0.0000, 164, 152, 128
L 1507.8737, -222.2200, 0.0000, 1535.3732, -222.2200, 0.0000, 164, 152, 128
L 1496.2713, -213.3800, 0.0000, 1534.7705, -213.3800, 0.0000, 164, 152, 128
L 1484.6688, -204.5400, 0.0000, 1534.1677, -204.5400, 0.0000, 164, 152, 128
L 1496.3350, -195.7000, 0.0000, 1533.5650, -195.7000, 0.0000, 164, 152, 128
L 1525.0650, -186.8600, 0.0000, 1532.9623, -186.8600, 0.0000, 164, 152, 128
L 1570.8800, -268.8000, 0.0000, 1655.2000, -200.8000, 0.0000, 140, 116, 82
L 1570.8800, -268.8000, 0.0000, 1515.1200, -237.5200, 0.0000, 140, 116, 82
L 1607.6000, -194.0000, 0.0000, 1621.2000, -177.6800, 0.0000, 140, 116, 82
L 1570.8800, -270.1600, 0.0000, 1589.9200, -266.0800, 0.0000, 155, 48, 36
L 1589.9200, -266.0800, 0.0000, 1572.2400, -262.0000, 0.0000, 155, 48, 36
L 1572.2400, -266.0800, 0.0000, 1583.1200, -264.7200, 0.0000, 155, 48, 36
L 1488.6000, -139.6000, 0.0000, 1522.6000, -139.6000, 0.0000, 72, 118, 168
L 1549.8000, -136.8800, 0.0000, 1597.4000, -136.8800, 0.0000, 72, 118, 168
L 1607.6000, -140.9600, 0.0000, 1638.2000, -140.9600, 0.0000, 72, 118, 168
L 2070.2000, 145.4000, 0.0000, 2029.2000, 153.6000, 0.0000, 118, 90, 54
L 2029.2000, 153.6000, 0.0000, 1963.6000, 156.8800, 0.0000, 118, 90, 54
L 1963.6000, 156.8800, 0.0000, 1914.4000, 150.3200, 0.0000, 118, 90, 54
L 1914.4000, 150.3200, 0.0000, 1893.9000, 137.2000, 0.0000, 118, 90, 54
L 2052.1600, 183.1200, 0.0000, 2004.6000, 191.3200, 0.0000, 78, 58, 38
L 2004.6000, 191.3200, 0.0000, 1951.3000, 191.3200, 0.0000, 78, 58, 38
L 1951.3000, 191.3200, 0.0000, 1912.7600, 179.8400, 0.0000, 78, 58, 38
L 2070.2000, 145.4000, 0.0000, 2052.1600, 183.1200, 0.0000, 118, 90, 54
L 1893.9000, 137.2000, 0.0000, 1912.7600, 179.8400, 0.0000, 118, 90, 54
L 1895.8948, 141.7100, 0.0000, 1900.9469, 141.7100, 0.0000, 118, 90, 54
L 1899.8844, 150.7300, 0.0000, 1917.4750, 150.7300, 0.0000, 118, 90, 54
L 2043.5500, 150.7300, 0.0000, 2067.6509, 150.7300, 0.0000, 118, 90, 54
L 1903.8740, 159.7500, 0.0000, 2063.3370, 159.7500, 0.0000, 118, 90, 54
L 1907.8637, 168.7700, 0.0000, 2059.0230, 168.7700, 0.0000, 118, 90, 54
L 1911.8533, 177.7900, 0.0000, 2054.7091, 177.7900, 0.0000, 118, 90, 54
L 1936.1593, 186.8100, 0.0000, 2030.7580, 186.8100, 0.0000, 118, 90, 54
L 1909.0700, 174.5100, 0.0000, 2054.2100, 174.5100, 0.0000, 78, 58, 38
L 1911.5300, 180.2500, 0.0000, 2051.7500, 180.2500, 0.0000, 78, 58, 38
L 2062.0000, 151.9600, 0.0000, 1902.1000, 150.3200, 0.0000, 78, 58, 38
L 1896.3600, 138.8400, 0.0000, 1861.1000, 119.1600, 0.0000, 118, 90, 54
L 1957.0400, 156.8800, 0.0000, 1966.8800, 37.1600, 0.0000, 78, 58, 38
L 2030.8400, 153.6000, 0.0000, 2037.4000, 73.2400, 0.0000, 78, 58, 38
L 1925.8800, 51.9200, 0.0000, 1922.6000, 127.3600, 0.0000, 204, 194, 172
L 1922.6000, 127.3600, 0.0000, 1955.4000, 138.8400, 0.0000, 204, 194, 172
L 1955.4000, 138.8400, 0.0000, 1999.6800, 130.6400, 0.0000, 204, 194, 172
L 1999.6800, 130.6400, 0.0000, 2002.9600, 56.8400, 0.0000, 204, 194, 172
L 2002.9600, 56.8400, 0.0000, 1963.6000, 45.3600, 0.0000, 204, 194, 172
L 1963.6000, 45.3600, 0.0000, 1925.8800, 51.9200, 0.0000, 204, 194, 172
L 1925.8443, 52.7400, 0.0000, 1950.2388, 52.7400, 0.0000, 164, 152, 128
L 1925.4878, 60.9400, 0.0000, 1949.7565, 60.9400, 0.0000, 164, 152, 128
L 1925.1313, 69.1400, 0.0000, 1949.2741, 69.1400, 0.0000, 164, 152, 128
L 1924.7748, 77.3400, 0.0000, 1948.7918, 77.3400, 0.0000, 164, 152, 128
L 1924.4183, 85.5400, 0.0000, 1948.3094, 85.5400, 0.0000, 164, 152, 128
L 1924.0617, 93.7400, 0.0000, 1947.8271, 93.7400, 0.0000, 164, 152, 128
L 1923.7052, 101.9400, 0.0000, 1947.3447, 101.9400, 0.0000, 164, 152, 128
L 1923.3487, 110.1400, 0.0000, 1946.8624, 110.1400, 0.0000, 164, 152, 128
L 1922.9922, 118.3400, 0.0000, 1946.3800, 118.3400, 0.0000, 164, 152, 128
L 1922.6357, 126.5400, 0.0000, 1945.8976, 126.5400, 0.0000, 164, 152, 128
L 1993.1200, 71.6000, 0.0000, 1937.3600, 66.6800, 0.0000, 164, 152, 128
L 1996.4000, 99.4800, 0.0000, 1934.0800, 94.5600, 0.0000, 164, 152, 128
L 2004.6000, 53.5600, 0.0000, 1924.2400, 48.6400, 0.0000, 78, 58, 38
L 2080.0400, 119.1600, 0.0000, 2004.6000, 63.4000, 0.0000, 78, 58, 38
L 2076.7600, 120.8000, 0.0000, 2007.8800, 68.3200, 0.0000, 204, 194, 172
L 2007.8800, 68.3200, 0.0000, 2012.8000, 140.4800, 0.0000, 204, 194, 172
L 2012.8000, 140.4800, 0.0000, 2076.7600, 120.8000, 0.0000, 204, 194, 172
L 2008.2434, 73.6500, 0.0000, 2014.8756, 73.6500, 0.0000, 164, 152, 128
L 2008.9702, 84.3100, 0.0000, 2028.8669, 84.3100, 0.0000, 164, 152, 128
L 2009.6970, 94.9700, 0.0000, 2042.8581, 94.9700, 0.0000, 164, 152, 128
L 2010.4239, 105.6300, 0.0000, 2056.8494, 105.6300, 0.0000, 164, 152, 128
L 2011.1507, 116.2900, 0.0000, 2070.8406, 116.2900, 0.0000, 164, 152, 128
L 2011.8775, 126.9500, 0.0000, 2056.7725, 126.9500, 0.0000, 164, 152, 128
L 2012.6043, 137.6100, 0.0000, 2022.1275, 137.6100, 0.0000, 164, 152, 128
L 1966.8800, 38.8000, 0.0000, 1865.2000, 120.8000, 0.0000, 140, 116, 82
L 1966.8800, 38.8000, 0.0000, 2034.1200, 76.5200, 0.0000, 140, 116, 82
L 1922.6000, 129.0000, 0.0000, 1906.2000, 148.6800, 0.0000, 140, 116, 82
L 1966.8800, 37.1600, 0.0000, 1943.9200, 42.0800, 0.0000, 155, 48, 36
L 1943.9200, 42.0800, 0.0000, 1965.2400, 47.0000, 0.0000, 155, 48, 36
L 1965.2400, 42.0800, 0.0000, 1952.1200, 43.7200, 0.0000, 155, 48, 36
L 2066.1000, 194.6000, 0.0000, 2025.1000, 194.6000, 0.0000, 72, 118, 168
L 1992.3000, 197.8800, 0.0000, 1934.9000, 197.8800, 0.0000, 72, 118, 168
L 1922.6000, 192.9600, 0.0000, 1885.7000, 192.9600, 0.0000, 72, 118, 168
L 1636.2000, 547.6000, 0.0000, 1665.2000, 553.4000, 0.0000, 118, 90, 54
L 1665.2000, 553.4000, 0.0000, 1711.6000, 555.7200, 0.0000, 118, 90, 54
L 1711.6000, 555.7200, 0.0000, 1746.4000, 551.0800, 0.0000, 118, 90, 54
L 1746.4000, 551.0800, 0.0000, 1760.9000, 541.8000, 0.0000, 118, 90, 54
